rel_video_id,query,top1,top5,top10,top15,ground_truth
video8446,spongebob is talking to patrick while holding a butterfly net,"[[7111, 1.437571406364441]]","[[7111, 1.437571406364441], [9808, 1.4420616626739502], [8839, 1.4423801898956299], [8446, 1.4470202922821045], [9790, 1.4687622785568237]]","[[7111, 1.437571406364441], [9808, 1.4420616626739502], [8839, 1.4423801898956299], [8446, 1.4470202922821045], [9790, 1.4687622785568237], [8916, 1.4744069576263428], [7061, 1.4810972213745117], [7029, 1.4811162948608398], [7835, 1.492668628692627], [9814, 1.5017473697662354]]","[[7111, 1.437571406364441], [9808, 1.4420616626739502], [8839, 1.4423801898956299], [8446, 1.4470202922821045], [9790, 1.4687622785568237], [8916, 1.4744069576263428], [7061, 1.4810972213745117], [7029, 1.4811162948608398], [7835, 1.492668628692627], [9814, 1.5017473697662354], [9300, 1.517472267150879], [7235, 1.5185110569000244], [7218, 1.5616600513458252], [7232, 1.5619453191757202], [9510, 1.565375566482544]]",8446
video8685,three men talking about their youtube channel and thanking their viewers,"[[8801, 1.4428982734680176]]","[[8801, 1.4428982734680176], [8685, 1.4925493001937866], [8828, 1.507866382598877], [7685, 1.5112690925598145], [7501, 1.5266749858856201]]","[[8801, 1.4428982734680176], [8685, 1.4925493001937866], [8828, 1.507866382598877], [7685, 1.5112690925598145], [7501, 1.5266749858856201], [7377, 1.5281736850738525], [9350, 1.5358607769012451], [8321, 1.5389665365219116], [8259, 1.5390291213989258], [8821, 1.5437700748443604]]","[[8801, 1.4428982734680176], [8685, 1.4925493001937866], [8828, 1.507866382598877], [7685, 1.5112690925598145], [7501, 1.5266749858856201], [7377, 1.5281736850738525], [9350, 1.5358607769012451], [8321, 1.5389665365219116], [8259, 1.5390291213989258], [8821, 1.5437700748443604], [8301, 1.5487269163131714], [8690, 1.5495641231536865], [7060, 1.5511596202850342], [7418, 1.556131362915039], [8492, 1.557567834854126]]",8685
video8798,the lighting work is going on the building,"[[7632, 1.4551208019256592]]","[[7632, 1.4551208019256592], [8441, 1.470054268836975], [7732, 1.487652063369751], [8902, 1.520878791809082], [8311, 1.5260775089263916]]","[[7632, 1.4551208019256592], [8441, 1.470054268836975], [7732, 1.487652063369751], [8902, 1.520878791809082], [8311, 1.5260775089263916], [8464, 1.5267704725265503], [8328, 1.5273064374923706], [8798, 1.5280956029891968], [8111, 1.5290100574493408], [7035, 1.53009033203125]]","[[7632, 1.4551208019256592], [8441, 1.470054268836975], [7732, 1.487652063369751], [8902, 1.520878791809082], [8311, 1.5260775089263916], [8464, 1.5267704725265503], [8328, 1.5273064374923706], [8798, 1.5280956029891968], [8111, 1.5290100574493408], [7035, 1.53009033203125], [8663, 1.5337250232696533], [8073, 1.5342402458190918], [8578, 1.5347027778625488], [8473, 1.5383583307266235], [8788, 1.5395649671554565]]",8798
video8073,a pop singer singing while she standing on a step the video is shown double,"[[8073, 1.3547024726867676]]","[[8073, 1.3547024726867676], [8678, 1.4304765462875366], [9827, 1.4515455961227417], [7411, 1.4679936170578003], [8305, 1.4754875898361206]]","[[8073, 1.3547024726867676], [8678, 1.4304765462875366], [9827, 1.4515455961227417], [7411, 1.4679936170578003], [8305, 1.4754875898361206], [9815, 1.4837698936462402], [7171, 1.4924376010894775], [7917, 1.4927687644958496], [8481, 1.4976849555969238], [9472, 1.5035645961761475]]","[[8073, 1.3547024726867676], [8678, 1.4304765462875366], [9827, 1.4515455961227417], [7411, 1.4679936170578003], [8305, 1.4754875898361206], [9815, 1.4837698936462402], [7171, 1.4924376010894775], [7917, 1.4927687644958496], [8481, 1.4976849555969238], [9472, 1.5035645961761475], [7467, 1.511387825012207], [9033, 1.512052297592163], [7028, 1.5209197998046875], [9782, 1.52354097366333], [7528, 1.526366949081421]]",8073
video9200,animals are communicating with one another through thought bubbles in three different scenes from a video game,"[[9200, 1.4297187328338623]]","[[9200, 1.4297187328338623], [8929, 1.4417057037353516], [7798, 1.450918197631836], [9510, 1.4928770065307617], [9031, 1.4960801601409912]]","[[9200, 1.4297187328338623], [8929, 1.4417057037353516], [7798, 1.450918197631836], [9510, 1.4928770065307617], [9031, 1.4960801601409912], [9580, 1.5005722045898438], [9839, 1.5171597003936768], [9577, 1.5314769744873047], [8655, 1.5326225757598877], [7024, 1.5334968566894531]]","[[9200, 1.4297187328338623], [8929, 1.4417057037353516], [7798, 1.450918197631836], [9510, 1.4928770065307617], [9031, 1.4960801601409912], [9580, 1.5005722045898438], [9839, 1.5171597003936768], [9577, 1.5314769744873047], [8655, 1.5326225757598877], [7024, 1.5334968566894531], [8459, 1.539121150970459], [9232, 1.5411003828048706], [8116, 1.545028567314148], [9734, 1.5487618446350098], [8313, 1.5582404136657715]]",9200
video9695,text explains about a pokemon expisode that caused seizures,"[[9695, 1.3714698553085327]]","[[9695, 1.3714698553085327], [9510, 1.4502959251403809], [7157, 1.491292953491211], [7203, 1.5275459289550781], [8260, 1.5496103763580322]]","[[9695, 1.3714698553085327], [9510, 1.4502959251403809], [7157, 1.491292953491211], [7203, 1.5275459289550781], [8260, 1.5496103763580322], [8341, 1.5510507822036743], [8909, 1.5658427476882935], [8666, 1.5725138187408447], [9829, 1.5730875730514526], [8671, 1.5825040340423584]]","[[9695, 1.3714698553085327], [9510, 1.4502959251403809], [7157, 1.491292953491211], [7203, 1.5275459289550781], [8260, 1.5496103763580322], [8341, 1.5510507822036743], [8909, 1.5658427476882935], [8666, 1.5725138187408447], [9829, 1.5730875730514526], [8671, 1.5825040340423584], [7798, 1.5843851566314697], [7581, 1.587653398513794], [9025, 1.5913342237472534], [9838, 1.5939916372299194], [8311, 1.5941733121871948]]",9695
video7213,a woman is making lasagna,"[[8345, 1.4753135442733765]]","[[8345, 1.4753135442733765], [8910, 1.4815260171890259], [7213, 1.489058017730713], [8915, 1.489261507987976], [7165, 1.4951164722442627]]","[[8345, 1.4753135442733765], [8910, 1.4815260171890259], [7213, 1.489058017730713], [8915, 1.489261507987976], [7165, 1.4951164722442627], [7695, 1.4977586269378662], [7591, 1.5022869110107422], [8662, 1.511078953742981], [8444, 1.513946771621704], [8056, 1.5170117616653442]]","[[8345, 1.4753135442733765], [8910, 1.4815260171890259], [7213, 1.489058017730713], [8915, 1.489261507987976], [7165, 1.4951164722442627], [7695, 1.4977586269378662], [7591, 1.5022869110107422], [8662, 1.511078953742981], [8444, 1.513946771621704], [8056, 1.5170117616653442], [9836, 1.5207411050796509], [7826, 1.525043249130249], [8483, 1.5261675119400024], [9731, 1.5281424522399902], [8654, 1.5320677757263184]]",7213
video8129,behind the scenes in a professional kitchen as the chefs work and the waiters run food can be a very noisy experience,"[[8129, 1.364237904548645]]","[[8129, 1.364237904548645], [8325, 1.4902801513671875], [7559, 1.507455825805664], [9356, 1.5081111192703247], [8664, 1.5095208883285522]]","[[8129, 1.364237904548645], [8325, 1.4902801513671875], [7559, 1.507455825805664], [9356, 1.5081111192703247], [8664, 1.5095208883285522], [7415, 1.5213119983673096], [8865, 1.5331695079803467], [7968, 1.5338603258132935], [8247, 1.5371512174606323], [8686, 1.537402868270874]]","[[8129, 1.364237904548645], [8325, 1.4902801513671875], [7559, 1.507455825805664], [9356, 1.5081111192703247], [8664, 1.5095208883285522], [7415, 1.5213119983673096], [8865, 1.5331695079803467], [7968, 1.5338603258132935], [8247, 1.5371512174606323], [8686, 1.537402868270874], [9038, 1.538697361946106], [9537, 1.5395042896270752], [9309, 1.5437819957733154], [7169, 1.545351266860962], [8831, 1.5486671924591064]]",8129
video9220,a girl is painting easter designs on nails,"[[9220, 1.2497670650482178]]","[[9220, 1.2497670650482178], [8791, 1.2858166694641113], [7173, 1.4250879287719727], [8620, 1.497849702835083], [7561, 1.502816081047058]]","[[9220, 1.2497670650482178], [8791, 1.2858166694641113], [7173, 1.4250879287719727], [8620, 1.497849702835083], [7561, 1.502816081047058], [8679, 1.5236914157867432], [7909, 1.5307697057724], [7020, 1.5322859287261963], [7216, 1.5663676261901855], [8320, 1.5688896179199219]]","[[9220, 1.2497670650482178], [8791, 1.2858166694641113], [7173, 1.4250879287719727], [8620, 1.497849702835083], [7561, 1.502816081047058], [8679, 1.5236914157867432], [7909, 1.5307697057724], [7020, 1.5322859287261963], [7216, 1.5663676261901855], [8320, 1.5688896179199219], [9025, 1.5690255165100098], [8774, 1.5766677856445312], [9209, 1.5858485698699951], [8261, 1.5926381349563599], [7372, 1.599281668663025]]",9220
video7418,a man is talking about opening a laptop case,"[[7369, 1.3934077024459839]]","[[7369, 1.3934077024459839], [8796, 1.3981454372406006], [8924, 1.4467546939849854], [7828, 1.4804959297180176], [8682, 1.4896436929702759]]","[[7369, 1.3934077024459839], [8796, 1.3981454372406006], [8924, 1.4467546939849854], [7828, 1.4804959297180176], [8682, 1.4896436929702759], [7910, 1.4941644668579102], [7833, 1.5121265649795532], [7347, 1.512514591217041], [9474, 1.5131701231002808], [8492, 1.5193192958831787]]","[[7369, 1.3934077024459839], [8796, 1.3981454372406006], [8924, 1.4467546939849854], [7828, 1.4804959297180176], [8682, 1.4896436929702759], [7910, 1.4941644668579102], [7833, 1.5121265649795532], [7347, 1.512514591217041], [9474, 1.5131701231002808], [8492, 1.5193192958831787], [9404, 1.5228711366653442], [8830, 1.5315628051757812], [9679, 1.5321227312088013], [7418, 1.5330456495285034], [8626, 1.534694790840149]]",7418
video7146,a puppy is crawling down some stairs,"[[7146, 1.2851158380508423]]","[[7146, 1.2851158380508423], [8866, 1.506439208984375], [7579, 1.5080420970916748], [9580, 1.516728162765503], [8837, 1.5181984901428223]]","[[7146, 1.2851158380508423], [8866, 1.506439208984375], [7579, 1.5080420970916748], [9580, 1.516728162765503], [8837, 1.5181984901428223], [8073, 1.530777096748352], [9033, 1.5318106412887573], [7201, 1.5339539051055908], [9034, 1.5444676876068115], [7113, 1.5522247552871704]]","[[7146, 1.2851158380508423], [8866, 1.506439208984375], [7579, 1.5080420970916748], [9580, 1.516728162765503], [8837, 1.5181984901428223], [8073, 1.530777096748352], [9033, 1.5318106412887573], [7201, 1.5339539051055908], [9034, 1.5444676876068115], [7113, 1.5522247552871704], [9232, 1.5572035312652588], [7558, 1.5595178604125977], [8920, 1.5605465173721313], [8867, 1.564680814743042], [8341, 1.5658077001571655]]",7146
video8048,george lopez s family sits down for dinner,"[[8048, 1.3940588235855103]]","[[8048, 1.3940588235855103], [8304, 1.4843472242355347], [8879, 1.4907705783843994], [8349, 1.5082457065582275], [7825, 1.5146172046661377]]","[[8048, 1.3940588235855103], [8304, 1.4843472242355347], [8879, 1.4907705783843994], [8349, 1.5082457065582275], [7825, 1.5146172046661377], [9752, 1.5249652862548828], [8315, 1.5307143926620483], [7162, 1.550316333770752], [8337, 1.5541126728057861], [7572, 1.560516357421875]]","[[8048, 1.3940588235855103], [8304, 1.4843472242355347], [8879, 1.4907705783843994], [8349, 1.5082457065582275], [7825, 1.5146172046661377], [9752, 1.5249652862548828], [8315, 1.5307143926620483], [7162, 1.550316333770752], [8337, 1.5541126728057861], [7572, 1.560516357421875], [7175, 1.563546061515808], [9517, 1.5678255558013916], [9329, 1.5747857093811035], [7578, 1.575779914855957], [8829, 1.5788781642913818]]",8048
video9782,a man talking about a womans genital problems,"[[9474, 1.4926226139068604]]","[[9474, 1.4926226139068604], [9249, 1.4945027828216553], [8917, 1.4952507019042969], [9418, 1.499671459197998], [7176, 1.5008678436279297]]","[[9474, 1.4926226139068604], [9249, 1.4945027828216553], [8917, 1.4952507019042969], [9418, 1.499671459197998], [7176, 1.5008678436279297], [8119, 1.5018281936645508], [9825, 1.5090043544769287], [8824, 1.511697769165039], [9406, 1.5143330097198486], [7491, 1.518366813659668]]","[[9474, 1.4926226139068604], [9249, 1.4945027828216553], [8917, 1.4952507019042969], [9418, 1.499671459197998], [7176, 1.5008678436279297], [8119, 1.5018281936645508], [9825, 1.5090043544769287], [8824, 1.511697769165039], [9406, 1.5143330097198486], [7491, 1.518366813659668], [7946, 1.5213291645050049], [8257, 1.5215556621551514], [9885, 1.5233104228973389], [9032, 1.527362585067749], [8932, 1.5302019119262695]]",9782
video7726,a woman is singing and pouring drinks,"[[7726, 1.4374241828918457]]","[[7726, 1.4374241828918457], [8471, 1.4422519207000732], [7411, 1.443356990814209], [7370, 1.4635258913040161], [8807, 1.491714596748352]]","[[7726, 1.4374241828918457], [8471, 1.4422519207000732], [7411, 1.443356990814209], [7370, 1.4635258913040161], [8807, 1.491714596748352], [7528, 1.5008920431137085], [9827, 1.5038446187973022], [9815, 1.504406452178955], [7725, 1.5184043645858765], [8314, 1.5245188474655151]]","[[7726, 1.4374241828918457], [8471, 1.4422519207000732], [7411, 1.443356990814209], [7370, 1.4635258913040161], [8807, 1.491714596748352], [7528, 1.5008920431137085], [9827, 1.5038446187973022], [9815, 1.504406452178955], [7725, 1.5184043645858765], [8314, 1.5245188474655151], [7917, 1.52693772315979], [7578, 1.5275018215179443], [9513, 1.5361182689666748], [9782, 1.5374705791473389], [8067, 1.539609670639038]]",7726
video7780,a man giving information about the mormon game,"[[7478, 1.4705809354782104]]","[[7478, 1.4705809354782104], [8817, 1.4745371341705322], [9021, 1.4858428239822388], [8652, 1.4983763694763184], [9534, 1.507237434387207]]","[[7478, 1.4705809354782104], [8817, 1.4745371341705322], [9021, 1.4858428239822388], [8652, 1.4983763694763184], [9534, 1.507237434387207], [8346, 1.5107662677764893], [9117, 1.5145666599273682], [7833, 1.517195701599121], [8072, 1.5196902751922607], [9404, 1.5213680267333984]]","[[7478, 1.4705809354782104], [8817, 1.4745371341705322], [9021, 1.4858428239822388], [8652, 1.4983763694763184], [9534, 1.507237434387207], [8346, 1.5107662677764893], [9117, 1.5145666599273682], [7833, 1.517195701599121], [8072, 1.5196902751922607], [9404, 1.5213680267333984], [8308, 1.5230443477630615], [8830, 1.5293104648590088], [8491, 1.529496669769287], [7021, 1.5304770469665527], [7828, 1.5310180187225342]]",7780
video9229,guys trying out ice cream,"[[9229, 1.3986355066299438]]","[[9229, 1.3986355066299438], [9327, 1.4458012580871582], [8685, 1.4646906852722168], [8302, 1.487774133682251], [7175, 1.5290536880493164]]","[[9229, 1.3986355066299438], [9327, 1.4458012580871582], [8685, 1.4646906852722168], [8302, 1.487774133682251], [7175, 1.5290536880493164], [9579, 1.53131902217865], [7969, 1.5429251194000244], [9833, 1.5455387830734253], [9206, 1.5469591617584229], [8259, 1.5560219287872314]]","[[9229, 1.3986355066299438], [9327, 1.4458012580871582], [8685, 1.4646906852722168], [8302, 1.487774133682251], [7175, 1.5290536880493164], [9579, 1.53131902217865], [7969, 1.5429251194000244], [9833, 1.5455387830734253], [9206, 1.5469591617584229], [8259, 1.5560219287872314], [7151, 1.5590338706970215], [9234, 1.5601768493652344], [7833, 1.5618770122528076], [8416, 1.563809871673584], [8337, 1.5677472352981567]]",9229
video7134,a class is being introduced to a digital reading device,"[[7134, 1.4286525249481201]]","[[7134, 1.4286525249481201], [8472, 1.439561367034912], [8626, 1.49207603931427], [7431, 1.5048260688781738], [7843, 1.506753921508789]]","[[7134, 1.4286525249481201], [8472, 1.439561367034912], [8626, 1.49207603931427], [7431, 1.5048260688781738], [7843, 1.506753921508789], [9697, 1.5154269933700562], [7345, 1.517885446548462], [9908, 1.5197136402130127], [7687, 1.5229530334472656], [8331, 1.5265491008758545]]","[[7134, 1.4286525249481201], [8472, 1.439561367034912], [8626, 1.49207603931427], [7431, 1.5048260688781738], [7843, 1.506753921508789], [9697, 1.5154269933700562], [7345, 1.517885446548462], [9908, 1.5197136402130127], [7687, 1.5229530334472656], [8331, 1.5265491008758545], [8328, 1.5278111696243286], [8909, 1.5314466953277588], [7680, 1.5324097871780396], [8622, 1.5353630781173706], [9117, 1.536184549331665]]",7134
video9801,selena gomez clips of her videos and her dancing with a man in a tux while she wears pink,"[[9801, 1.4397011995315552]]","[[9801, 1.4397011995315552], [9513, 1.529055118560791], [8073, 1.545634150505066], [9815, 1.5490840673446655], [7411, 1.563974380493164]]","[[9801, 1.4397011995315552], [9513, 1.529055118560791], [8073, 1.545634150505066], [9815, 1.5490840673446655], [7411, 1.563974380493164], [9254, 1.5702250003814697], [8453, 1.5765669345855713], [7592, 1.5775226354599], [7162, 1.581831932067871], [9329, 1.5821449756622314]]","[[9801, 1.4397011995315552], [9513, 1.529055118560791], [8073, 1.545634150505066], [9815, 1.5490840673446655], [7411, 1.563974380493164], [9254, 1.5702250003814697], [8453, 1.5765669345855713], [7592, 1.5775226354599], [7162, 1.581831932067871], [9329, 1.5821449756622314], [8392, 1.583604335784912], [9682, 1.5898081064224243], [8605, 1.5919493436813354], [7223, 1.594541311264038], [9804, 1.5964839458465576]]",9801
