rel_video_id,query,top1,top5,top10,ground_truth
video9829,rusty houser talks about how hitler is loved from his results,"[[7373, 1.4703364372253418]]","[[7373, 1.4703364372253418], [8908, 1.4761083126068115], [8805, 1.4941227436065674], [7025, 1.4945968389511108], [9026, 1.496756911277771]]","[[7373, 1.4703364372253418], [8908, 1.4761083126068115], [8805, 1.4941227436065674], [7025, 1.4945968389511108], [9026, 1.496756911277771], [8917, 1.5062612295150757], [9406, 1.5153111219406128], [7833, 1.5240380764007568], [9331, 1.5244557857513428], [9829, 1.5268521308898926]]",9829
video7768,a 3d animation of a cabinet with plates,"[[7768, 1.316986083984375]]","[[7768, 1.316986083984375], [9679, 1.4952504634857178], [8328, 1.5096817016601562], [9820, 1.520176887512207], [9458, 1.5276107788085938]]","[[7768, 1.316986083984375], [9679, 1.4952504634857178], [8328, 1.5096817016601562], [9820, 1.520176887512207], [9458, 1.5276107788085938], [8495, 1.5329012870788574], [8121, 1.5372636318206787], [8911, 1.540608525276184], [7372, 1.5407432317733765], [8787, 1.544226050376892]]",7768
video9250,a woman talking about a white tank top,"[[9250, 1.3914458751678467]]","[[9250, 1.3914458751678467], [9698, 1.4652336835861206], [7162, 1.477030873298645], [7573, 1.477440357208252], [8494, 1.4896128177642822]]","[[9250, 1.3914458751678467], [9698, 1.4652336835861206], [7162, 1.477030873298645], [7573, 1.477440357208252], [8494, 1.4896128177642822], [8899, 1.491188645362854], [7751, 1.4920849800109863], [8669, 1.4982017278671265], [8999, 1.4983222484588623], [7836, 1.5050643682479858]]",9250
video7212,a man and a woman are walking a dog on a beach,"[[7212, 1.441874384880066]]","[[7212, 1.441874384880066], [8895, 1.4472942352294922], [7589, 1.4863252639770508], [9016, 1.4981814622879028], [9682, 1.5011814832687378]]","[[7212, 1.441874384880066], [8895, 1.4472942352294922], [7589, 1.4863252639770508], [9016, 1.4981814622879028], [9682, 1.5011814832687378], [8678, 1.503784418106079], [7681, 1.5118932723999023], [9201, 1.513307809829712], [7974, 1.5327318906784058], [8330, 1.535333514213562]]",7212
video7967,a news anchor is interviewing a person on screen,"[[7613, 1.4426043033599854]]","[[7613, 1.4426043033599854], [9223, 1.4438269138336182], [8175, 1.458102822303772], [7119, 1.46048104763031], [9037, 1.4821194410324097]]","[[7613, 1.4426043033599854], [9223, 1.4438269138336182], [8175, 1.458102822303772], [7119, 1.46048104763031], [9037, 1.4821194410324097], [8864, 1.4823641777038574], [7731, 1.4842660427093506], [9204, 1.4844435453414917], [8822, 1.4927103519439697], [8120, 1.507799506187439]]",7967
video9235,men are loading their guns with ammunition,"[[9235, 1.3747918605804443]]","[[9235, 1.3747918605804443], [9784, 1.4108189344406128], [8499, 1.4526634216308594], [9255, 1.4838086366653442], [9548, 1.4867182970046997]]","[[9235, 1.3747918605804443], [9784, 1.4108189344406128], [8499, 1.4526634216308594], [9255, 1.4838086366653442], [9548, 1.4867182970046997], [8780, 1.5019309520721436], [7363, 1.5101430416107178], [7962, 1.5155558586120605], [7373, 1.5173927545547485], [7436, 1.5231561660766602]]",9235
video8248,the view of a boat and the water is blocked by clouds and fog,"[[8248, 1.3994324207305908]]","[[8248, 1.3994324207305908], [9581, 1.4677151441574097], [8312, 1.5242846012115479], [8307, 1.524742841720581], [8025, 1.52521550655365]]","[[8248, 1.3994324207305908], [9581, 1.4677151441574097], [8312, 1.5242846012115479], [8307, 1.524742841720581], [8025, 1.52521550655365], [9253, 1.528957724571228], [9578, 1.5302971601486206], [8071, 1.5404322147369385], [8477, 1.556552767753601], [7681, 1.570023536682129]]",8248
video8240,a middle aged woman giving another woman a message,"[[9575, 1.4269134998321533]]","[[9575, 1.4269134998321533], [7680, 1.458441138267517], [9357, 1.4618504047393799], [7724, 1.4622387886047363], [7145, 1.4724669456481934]]","[[9575, 1.4269134998321533], [7680, 1.458441138267517], [9357, 1.4618504047393799], [7724, 1.4622387886047363], [7145, 1.4724669456481934], [7341, 1.4745333194732666], [9908, 1.4766541719436646], [9780, 1.4883254766464233], [7364, 1.4950770139694214], [8022, 1.4976897239685059]]",8240
video7698,two women are walking in a parking lot,"[[8022, 1.4763214588165283]]","[[8022, 1.4763214588165283], [9353, 1.478468656539917], [7698, 1.4808964729309082], [9341, 1.489478588104248], [9039, 1.4899623394012451]]","[[8022, 1.4763214588165283], [9353, 1.478468656539917], [7698, 1.4808964729309082], [9341, 1.489478588104248], [9039, 1.4899623394012451], [8306, 1.4980710744857788], [8330, 1.504860281944275], [7502, 1.5186898708343506], [8651, 1.5430052280426025], [7751, 1.5470386743545532]]",7698
video9304,three young people sing on stage,"[[7220, 1.4438016414642334]]","[[7220, 1.4438016414642334], [9303, 1.466855525970459], [7756, 1.4744389057159424], [8447, 1.476606011390686], [9304, 1.4796161651611328]]","[[7220, 1.4438016414642334], [9303, 1.466855525970459], [7756, 1.4744389057159424], [8447, 1.476606011390686], [9304, 1.4796161651611328], [8818, 1.4868727922439575], [7596, 1.490835189819336], [7791, 1.4914641380310059], [9202, 1.4929132461547852], [9243, 1.518402338027954]]",9304
video8604,a cnn report is talking about their dogs,"[[8866, 1.4108922481536865]]","[[8866, 1.4108922481536865], [7201, 1.5294861793518066], [7158, 1.5379621982574463], [9819, 1.552175521850586], [8464, 1.5564935207366943]]","[[8866, 1.4108922481536865], [7201, 1.5294861793518066], [7158, 1.5379621982574463], [9819, 1.552175521850586], [8464, 1.5564935207366943], [9339, 1.5593960285186768], [8864, 1.5597106218338013], [8491, 1.5615320205688477], [8604, 1.5633034706115723], [7146, 1.5634191036224365]]",8604
video7178,an animated video game song,"[[9805, 1.4329062700271606]]","[[9805, 1.4329062700271606], [8674, 1.4831228256225586], [7178, 1.4886513948440552], [7574, 1.4967472553253174], [7164, 1.4991933107376099]]","[[9805, 1.4329062700271606], [8674, 1.4831228256225586], [7178, 1.4886513948440552], [7574, 1.4967472553253174], [7164, 1.4991933107376099], [8303, 1.5012619495391846], [7786, 1.5095895528793335], [8911, 1.5107078552246094], [9224, 1.5134741067886353], [7835, 1.5157225131988525]]",7178
video9512,a woman with blonde hair and a black shirt is talking,"[[9512, 1.3541861772537231]]","[[9512, 1.3541861772537231], [9204, 1.4532371759414673], [7829, 1.4670298099517822], [9882, 1.467907428741455], [9782, 1.4768648147583008]]","[[9512, 1.3541861772537231], [9204, 1.4532371759414673], [7829, 1.4670298099517822], [9882, 1.467907428741455], [9782, 1.4768648147583008], [9793, 1.485981822013855], [7549, 1.4955387115478516], [8068, 1.5120258331298828], [9347, 1.5141910314559937], [9011, 1.5227057933807373]]",9512
video8800,people are talking to each other,"[[9023, 1.479708194732666]]","[[9023, 1.479708194732666], [8302, 1.4907782077789307], [8259, 1.5018709897994995], [8304, 1.5033650398254395], [7371, 1.5052366256713867]]","[[9023, 1.479708194732666], [8302, 1.4907782077789307], [8259, 1.5018709897994995], [8304, 1.5033650398254395], [7371, 1.5052366256713867], [7680, 1.5058040618896484], [8048, 1.5077776908874512], [7825, 1.5084458589553833], [9908, 1.5098378658294678], [7418, 1.514784336090088]]",8800
video8788,a man plays a video game where the player has a first person perspective and shoots other characters,"[[7757, 1.4367672204971313]]","[[7757, 1.4367672204971313], [7780, 1.4446253776550293], [9837, 1.4461150169372559], [8788, 1.4473875761032104], [7207, 1.4600529670715332]]","[[7757, 1.4367672204971313], [7780, 1.4446253776550293], [9837, 1.4461150169372559], [8788, 1.4473875761032104], [7207, 1.4600529670715332], [7766, 1.4677542448043823], [9010, 1.4788161516189575], [9795, 1.4839870929718018], [9813, 1.4954290390014648], [8010, 1.4997793436050415]]",8788
video8301,man pretends to be two different people,"[[8301, 1.4588146209716797]]","[[8301, 1.4588146209716797], [7755, 1.4607617855072021], [7418, 1.4679291248321533], [8685, 1.4726567268371582], [8932, 1.4749199151992798]]","[[8301, 1.4588146209716797], [7755, 1.4607617855072021], [7418, 1.4679291248321533], [8685, 1.4726567268371582], [8932, 1.4749199151992798], [7501, 1.4819507598876953], [8828, 1.4831188917160034], [8456, 1.4846034049987793], [8780, 1.4875634908676147], [7375, 1.4886773824691772]]",8301
video9795,a person playing a video game and commentating,"[[8010, 1.479210376739502]]","[[8010, 1.479210376739502], [8459, 1.482313871383667], [9795, 1.4830800294876099], [7919, 1.4833532571792603], [8070, 1.4862525463104248]]","[[8010, 1.479210376739502], [8459, 1.482313871383667], [9795, 1.4830800294876099], [7919, 1.4833532571792603], [8070, 1.4862525463104248], [9773, 1.4873731136322021], [7506, 1.4899463653564453], [8578, 1.4903212785720825], [8313, 1.4911245107650757], [9336, 1.4915143251419067]]",9795
video8860,explainin about the scene in the net,"[[8979, 1.481102466583252]]","[[8979, 1.481102466583252], [7357, 1.5098693370819092], [8665, 1.5123146772384644], [9817, 1.5127238035202026], [9302, 1.5139228105545044]]","[[8979, 1.481102466583252], [7357, 1.5098693370819092], [8665, 1.5123146772384644], [9817, 1.5127238035202026], [9302, 1.5139228105545044], [7822, 1.5159584283828735], [8111, 1.5179544687271118], [7978, 1.520892858505249], [7034, 1.522809624671936], [7543, 1.523280143737793]]",8860
video8473,a animated car going on the roads with blue mark on either sides,"[[8973, 1.47390615940094]]","[[8973, 1.47390615940094], [7209, 1.497431993484497], [7965, 1.4992711544036865], [9325, 1.4995371103286743], [7464, 1.5026005506515503]]","[[8973, 1.47390615940094], [7209, 1.497431993484497], [7965, 1.4992711544036865], [9325, 1.4995371103286743], [7464, 1.5026005506515503], [8468, 1.504036545753479], [9691, 1.504825234413147], [7616, 1.5166970491409302], [9695, 1.5195454359054565], [7506, 1.521301031112671]]",8473
video7974,a woman is ripping off a man clothes,"[[8825, 1.4237310886383057]]","[[8825, 1.4237310886383057], [9322, 1.4627296924591064], [9250, 1.472961187362671], [9750, 1.4914419651031494], [9023, 1.4962098598480225]]","[[8825, 1.4237310886383057], [9322, 1.4627296924591064], [9250, 1.472961187362671], [9750, 1.4914419651031494], [9023, 1.4962098598480225], [9919, 1.497390627861023], [8012, 1.4976465702056885], [7116, 1.4993388652801514], [9623, 1.5108600854873657], [7162, 1.5191447734832764]]",7974
video9808,a man playing video games,"[[9773, 1.5021677017211914]]","[[9773, 1.5021677017211914], [9344, 1.503683090209961], [8752, 1.5083813667297363], [8578, 1.5087881088256836], [8116, 1.5091570615768433]]","[[9773, 1.5021677017211914], [9344, 1.503683090209961], [8752, 1.5083813667297363], [8578, 1.5087881088256836], [8116, 1.5091570615768433], [9200, 1.5095845460891724], [9031, 1.5114705562591553], [8689, 1.511500358581543], [8931, 1.512354850769043], [8492, 1.5134165287017822]]",9808
video8071,a man is talking about the making of the movie avatar,"[[8071, 1.414939284324646]]","[[8071, 1.414939284324646], [7215, 1.4990307092666626], [9203, 1.5058696269989014], [9885, 1.5150532722473145], [7176, 1.5161387920379639]]","[[8071, 1.414939284324646], [7215, 1.4990307092666626], [9203, 1.5058696269989014], [9885, 1.5150532722473145], [7176, 1.5161387920379639], [7546, 1.525109052658081], [9236, 1.5291920900344849], [7577, 1.531379222869873], [9249, 1.538560390472412], [7946, 1.5399179458618164]]",8071
video7205,hands rubbing together in the dark and band members singing and playing the guitar,"[[7205, 1.4265429973602295]]","[[7205, 1.4265429973602295], [8978, 1.458747148513794], [8466, 1.4746294021606445], [7976, 1.4989169836044312], [7917, 1.5079925060272217]]","[[7205, 1.4265429973602295], [8978, 1.458747148513794], [8466, 1.4746294021606445], [7976, 1.4989169836044312], [7917, 1.5079925060272217], [7135, 1.5117852687835693], [7732, 1.518657922744751], [8305, 1.5195212364196777], [7228, 1.5214284658432007], [9872, 1.5222909450531006]]",7205
video9039,two girls in design dress wearing cloth standing holding mic in hand on street and person walking beside discusing on topic,"[[9039, 1.3736553192138672]]","[[9039, 1.3736553192138672], [8022, 1.4225459098815918], [9131, 1.4450364112854004], [7116, 1.4658517837524414], [9341, 1.4863462448120117]]","[[9039, 1.3736553192138672], [8022, 1.4225459098815918], [9131, 1.4450364112854004], [7116, 1.4658517837524414], [9341, 1.4863462448120117], [7790, 1.5130972862243652], [7698, 1.517414927482605], [8314, 1.5321574211120605], [7119, 1.5342895984649658], [7730, 1.5376887321472168]]",9039
video9300,a squid is talking,"[[9300, 1.440756916999817]]","[[9300, 1.440756916999817], [7029, 1.4558004140853882], [8911, 1.4633480310440063], [9790, 1.4721801280975342], [7111, 1.4839078187942505]]","[[9300, 1.440756916999817], [7029, 1.4558004140853882], [8911, 1.4633480310440063], [9790, 1.4721801280975342], [7111, 1.4839078187942505], [8916, 1.4896397590637207], [8128, 1.5028413534164429], [9814, 1.5096161365509033], [7235, 1.5211374759674072], [8827, 1.5255175828933716]]",9300
video8329,a woman talks about horse racing,"[[9248, 1.4322819709777832]]","[[9248, 1.4322819709777832], [8329, 1.476895809173584], [9839, 1.4950082302093506], [8327, 1.5248010158538818], [9577, 1.5368646383285522]]","[[9248, 1.4322819709777832], [8329, 1.476895809173584], [9839, 1.4950082302093506], [8327, 1.5248010158538818], [9577, 1.5368646383285522], [7615, 1.5424691438674927], [7836, 1.5515425205230713], [9416, 1.553708791732788], [8254, 1.5560661554336548], [9791, 1.558323860168457]]",8329
video8310,two wrestlers are fighting on a mat,"[[8823, 1.4354676008224487]]","[[8823, 1.4354676008224487], [8470, 1.4427921772003174], [8443, 1.4494197368621826], [8309, 1.4581611156463623], [9803, 1.4602746963500977]]","[[8823, 1.4354676008224487], [8470, 1.4427921772003174], [8443, 1.4494197368621826], [8309, 1.4581611156463623], [9803, 1.4602746963500977], [7587, 1.4620041847229004], [7788, 1.4662883281707764], [8440, 1.483034372329712], [7153, 1.4862663745880127], [8262, 1.502573013305664]]",8310
video9209,the girl shoots her nerf bow,"[[7170, 1.3480932712554932]]","[[7170, 1.3480932712554932], [9209, 1.3952784538269043], [8816, 1.4891281127929688], [9226, 1.50255286693573], [9208, 1.5202902555465698]]","[[7170, 1.3480932712554932], [9209, 1.3952784538269043], [8816, 1.4891281127929688], [9226, 1.50255286693573], [9208, 1.5202902555465698], [7543, 1.5281782150268555], [8027, 1.543209433555603], [9784, 1.5589425563812256], [7963, 1.5595020055770874], [8012, 1.5638742446899414]]",9209
video9696,a man folds up a stroller,"[[9755, 1.4518035650253296]]","[[9755, 1.4518035650253296], [7217, 1.4735822677612305], [8258, 1.4739699363708496], [8123, 1.5031025409698486], [7230, 1.5251374244689941]]","[[9755, 1.4518035650253296], [7217, 1.4735822677612305], [8258, 1.4739699363708496], [8123, 1.5031025409698486], [7230, 1.5251374244689941], [9404, 1.5275154113769531], [9696, 1.5299921035766602], [8796, 1.5426892042160034], [7110, 1.553938627243042], [7151, 1.5548667907714844]]",9696
video8471,a woman in a yellow top is holding a red drink,"[[8471, 1.327167272567749]]","[[8471, 1.327167272567749], [9682, 1.4236626625061035], [8999, 1.4746501445770264], [8879, 1.4984958171844482], [7370, 1.4993305206298828]]","[[8471, 1.327167272567749], [9682, 1.4236626625061035], [8999, 1.4746501445770264], [8879, 1.4984958171844482], [7370, 1.4993305206298828], [9513, 1.5006194114685059], [7726, 1.508159875869751], [9225, 1.5103285312652588], [8349, 1.5123400688171387], [8304, 1.517072081565857]]",8471
video7237,there is a man repairing a product on the table,"[[7237, 1.456721544265747]]","[[7237, 1.456721544265747], [8803, 1.4982199668884277], [9368, 1.5051963329315186], [7910, 1.5123852491378784], [8332, 1.5146329402923584]]","[[7237, 1.456721544265747], [8803, 1.4982199668884277], [9368, 1.5051963329315186], [7910, 1.5123852491378784], [8332, 1.5146329402923584], [7363, 1.5170466899871826], [7343, 1.5209605693817139], [9699, 1.523319959640503], [8924, 1.5249050855636597], [9349, 1.5268467664718628]]",7237
video9229,guys trying out ice cream,"[[9229, 1.3986355066299438]]","[[9229, 1.3986355066299438], [9327, 1.4458012580871582], [8685, 1.4646906852722168], [8302, 1.487774133682251], [7175, 1.5290536880493164]]","[[9229, 1.3986355066299438], [9327, 1.4458012580871582], [8685, 1.4646906852722168], [8302, 1.487774133682251], [7175, 1.5290536880493164], [9579, 1.53131902217865], [7969, 1.5429251194000244], [9833, 1.5455387830734253], [9206, 1.5469591617584229], [8259, 1.5560219287872314]]",9229
video7114,a girl and a man are talking to each other,"[[8974, 1.4259569644927979]]","[[8974, 1.4259569644927979], [8048, 1.454909324645996], [8653, 1.4718225002288818], [7162, 1.4764118194580078], [8879, 1.4803760051727295]]","[[8974, 1.4259569644927979], [8048, 1.454909324645996], [8653, 1.4718225002288818], [7162, 1.4764118194580078], [8879, 1.4803760051727295], [8304, 1.4853557348251343], [9023, 1.4910017251968384], [7114, 1.4939908981323242], [9237, 1.4944716691970825], [8807, 1.5010660886764526]]",7114
