rel_video_id,query,top1,top5,top10,ground_truth
video8653,a man and woman are talking in a car,"[[8653, 1.43170964717865]]","[[8653, 1.43170964717865], [8879, 1.4362328052520752], [8974, 1.5398070812225342], [9788, 1.5441527366638184], [9011, 1.5447578430175781]]","[[8653, 1.43170964717865], [8879, 1.4362328052520752], [8974, 1.5398070812225342], [9788, 1.5441527366638184], [9011, 1.5447578430175781], [8651, 1.5501558780670166], [9331, 1.5533171892166138], [7969, 1.5556964874267578], [7340, 1.562375783920288], [7597, 1.5624794960021973]]",8653
video7543,a video on how to make knots for fishing,"[[7543, 1.3170660734176636]]","[[7543, 1.3170660734176636], [9349, 1.4705182313919067], [8025, 1.4895604848861694], [7963, 1.5034329891204834], [7560, 1.528855323791504]]","[[7543, 1.3170660734176636], [9349, 1.4705182313919067], [8025, 1.4895604848861694], [7963, 1.5034329891204834], [7560, 1.528855323791504], [8078, 1.5385346412658691], [9235, 1.5402500629425049], [7681, 1.5404044389724731], [9025, 1.5418556928634644], [7795, 1.5427659749984741]]",7543
video7912,peter is driving in the car,"[[7912, 1.4069191217422485]]","[[7912, 1.4069191217422485], [9331, 1.4607212543487549], [8973, 1.4838237762451172], [9826, 1.496920108795166], [7445, 1.5017125606536865]]","[[7912, 1.4069191217422485], [9331, 1.4607212543487549], [8973, 1.4838237762451172], [9826, 1.496920108795166], [7445, 1.5017125606536865], [8263, 1.5117865800857544], [7026, 1.5150279998779297], [9677, 1.5181031227111816], [7741, 1.5211963653564453], [7969, 1.5212575197219849]]",7912
video8618,an exploration about the title of professional video advertisement,"[[8618, 1.3298546075820923]]","[[8618, 1.3298546075820923], [8909, 1.4687572717666626], [9607, 1.4707356691360474], [7563, 1.4851014614105225], [9695, 1.4929993152618408]]","[[8618, 1.3298546075820923], [8909, 1.4687572717666626], [9607, 1.4707356691360474], [7563, 1.4851014614105225], [9695, 1.4929993152618408], [7754, 1.506824254989624], [7229, 1.5102704763412476], [8328, 1.5111702680587769], [7355, 1.5123732089996338], [9804, 1.5198564529418945]]",8618
video7172,the girl shows the boys her medal in this cartoon,"[[7172, 1.3974543809890747]]","[[7172, 1.3974543809890747], [8341, 1.4091827869415283], [7831, 1.422743797302246], [7741, 1.4534549713134766], [7157, 1.4696978330612183]]","[[7172, 1.3974543809890747], [8341, 1.4091827869415283], [7831, 1.422743797302246], [7741, 1.4534549713134766], [7157, 1.4696978330612183], [7179, 1.4723351001739502], [8268, 1.4724642038345337], [9777, 1.478372573852539], [8676, 1.511336088180542], [7222, 1.512264609336853]]",7172
video8268,cartoon play for kids,"[[9332, 1.4744079113006592]]","[[9332, 1.4744079113006592], [9805, 1.4876837730407715], [7741, 1.4877610206604004], [7464, 1.4911590814590454], [7178, 1.4911730289459229]]","[[9332, 1.4744079113006592], [9805, 1.4876837730407715], [7741, 1.4877610206604004], [7464, 1.4911590814590454], [7178, 1.4911730289459229], [9014, 1.4914252758026123], [9838, 1.4948279857635498], [9336, 1.4959415197372437], [7701, 1.5008444786071777], [8781, 1.5033674240112305]]",8268
video9024,some yellow text is on a purple and white screen,"[[9695, 1.441791296005249]]","[[9695, 1.441791296005249], [8618, 1.4470096826553345], [7562, 1.4820163249969482], [8909, 1.4836130142211914], [8260, 1.4845812320709229]]","[[9695, 1.441791296005249], [8618, 1.4470096826553345], [7562, 1.4820163249969482], [8909, 1.4836130142211914], [8260, 1.4845812320709229], [9680, 1.488569736480713], [9607, 1.4904005527496338], [9829, 1.4950320720672607], [7431, 1.4988763332366943], [8328, 1.5045392513275146]]",9024
video9581,serene music plays over scenery of mountains while a woman speaks,"[[8312, 1.3750263452529907]]","[[8312, 1.3750263452529907], [9581, 1.4201174974441528], [7564, 1.4286705255508423], [8928, 1.4406654834747314], [8307, 1.4679200649261475]]","[[8312, 1.3750263452529907], [9581, 1.4201174974441528], [7564, 1.4286705255508423], [8928, 1.4406654834747314], [8307, 1.4679200649261475], [7914, 1.4892219305038452], [8335, 1.5269098281860352], [8678, 1.5418111085891724], [9246, 1.5509954690933228], [8999, 1.5568175315856934]]",9581
video9030,animated pirates sing on a ship,"[[9030, 1.4470140933990479]]","[[9030, 1.4470140933990479], [7962, 1.464314579963684], [7218, 1.4706523418426514], [8781, 1.4909166097640991], [8794, 1.5299344062805176]]","[[9030, 1.4470140933990479], [7962, 1.464314579963684], [7218, 1.4706523418426514], [8781, 1.4909166097640991], [8794, 1.5299344062805176], [7747, 1.538320779800415], [8674, 1.5411608219146729], [9779, 1.543654441833496], [7235, 1.5519425868988037], [8071, 1.5529263019561768]]",9030
video8463,the beautiful scene on the screen,"[[8463, 1.4597251415252686]]","[[8463, 1.4597251415252686], [7914, 1.4629285335540771], [9246, 1.466827630996704], [8928, 1.4746854305267334], [9581, 1.4782567024230957]]","[[8463, 1.4597251415252686], [7914, 1.4629285335540771], [9246, 1.466827630996704], [8928, 1.4746854305267334], [9581, 1.4782567024230957], [8307, 1.490175485610962], [8490, 1.4930551052093506], [7467, 1.494206190109253], [8075, 1.4943374395370483], [9772, 1.4967008829116821]]",8463
video9771,a little girl does gymnastics,"[[9771, 1.2987737655639648]]","[[9771, 1.2987737655639648], [8936, 1.4368500709533691], [8507, 1.482640027999878], [8556, 1.50211763381958], [8267, 1.5045115947723389]]","[[9771, 1.2987737655639648], [8936, 1.4368500709533691], [8507, 1.482640027999878], [8556, 1.50211763381958], [8267, 1.5045115947723389], [7599, 1.5121328830718994], [8018, 1.5242249965667725], [7414, 1.5264335870742798], [9226, 1.5360825061798096], [7153, 1.5396809577941895]]",9771
video9240,young men in a middle of the bush almos naked and scratching themselves,"[[9240, 1.345268964767456]]","[[9240, 1.345268964767456], [9576, 1.5134000778198242], [7974, 1.5265101194381714], [9521, 1.5335179567337036], [9228, 1.534195899963379]]","[[9240, 1.345268964767456], [9576, 1.5134000778198242], [7974, 1.5265101194381714], [9521, 1.5335179567337036], [9228, 1.534195899963379], [7352, 1.5367910861968994], [8801, 1.5547053813934326], [9201, 1.5594547986984253], [8671, 1.5621079206466675], [7152, 1.563185453414917]]",9240
video8308,a man is playing baseball,"[[7556, 1.4206210374832153]]","[[7556, 1.4206210374832153], [8308, 1.4302219152450562], [8049, 1.438929796218872], [9534, 1.4440444707870483], [7021, 1.449817180633545]]","[[7556, 1.4206210374832153], [8308, 1.4302219152450562], [8049, 1.438929796218872], [9534, 1.4440444707870483], [7021, 1.449817180633545], [8913, 1.485236644744873], [7150, 1.4916126728057861], [7787, 1.498916506767273], [7168, 1.4998524188995361], [9018, 1.5246542692184448]]",8308
video9034,several dogs playing dead,"[[8866, 1.436666488647461]]","[[8866, 1.436666488647461], [9034, 1.4980878829956055], [7146, 1.5139950513839722], [7798, 1.5347380638122559], [8867, 1.545020341873169]]","[[8866, 1.436666488647461], [9034, 1.4980878829956055], [7146, 1.5139950513839722], [7798, 1.5347380638122559], [8867, 1.545020341873169], [9734, 1.546134352684021], [8016, 1.5567190647125244], [8334, 1.562958836555481], [9580, 1.5797959566116333], [9224, 1.5820038318634033]]",9034
video9201,a trailer for an upcoming movie with people on a beach,"[[9201, 1.474325180053711]]","[[9201, 1.474325180053711], [9016, 1.4816813468933105], [8895, 1.495333194732666], [7370, 1.5010454654693604], [8075, 1.504292607307434]]","[[9201, 1.474325180053711], [9016, 1.4816813468933105], [8895, 1.495333194732666], [7370, 1.5010454654693604], [8075, 1.504292607307434], [7117, 1.511483907699585], [8014, 1.5156750679016113], [8241, 1.5267040729522705], [8999, 1.5281134843826294], [8790, 1.533036231994629]]",9201
video7343,a guy fixing up another car,"[[7820, 1.4541125297546387]]","[[7820, 1.4541125297546387], [8246, 1.4668515920639038], [9508, 1.4865106344223022], [7343, 1.4919400215148926], [9975, 1.535742998123169]]","[[7820, 1.4541125297546387], [8246, 1.4668515920639038], [9508, 1.4865106344223022], [7343, 1.4919400215148926], [9975, 1.535742998123169], [9358, 1.5470373630523682], [7110, 1.5521501302719116], [7752, 1.5524966716766357], [8651, 1.5543614625930786], [9368, 1.560349702835083]]",7343
video7117,people are singing on the beach,"[[7117, 1.3974847793579102]]","[[7117, 1.3974847793579102], [8895, 1.434988260269165], [7370, 1.4612032175064087], [8014, 1.4622138738632202], [7212, 1.4757908582687378]]","[[7117, 1.3974847793579102], [8895, 1.434988260269165], [7370, 1.4612032175064087], [8014, 1.4622138738632202], [7212, 1.4757908582687378], [8241, 1.481069803237915], [7681, 1.4933662414550781], [9589, 1.4991405010223389], [8118, 1.5063776969909668], [7917, 1.5130562782287598]]",7117
video9020,a person is looking at a camera during a wrestling event,"[[8262, 1.4316920042037964]]","[[8262, 1.4316920042037964], [9803, 1.4547438621520996], [9020, 1.46237051486969], [7788, 1.4667115211486816], [7587, 1.4743249416351318]]","[[8262, 1.4316920042037964], [9803, 1.4547438621520996], [9020, 1.46237051486969], [7788, 1.4667115211486816], [7587, 1.4743249416351318], [8309, 1.4835011959075928], [8443, 1.4919004440307617], [8440, 1.4938071966171265], [8470, 1.5016624927520752], [8823, 1.5016952753067017]]",9020
video8805,a soldier is speaking to a superior person in a movie,"[[8805, 1.3715026378631592]]","[[8805, 1.3715026378631592], [8948, 1.3913235664367676], [7373, 1.4163845777511597], [9450, 1.422814130783081], [9255, 1.4440643787384033]]","[[8805, 1.3715026378631592], [8948, 1.3913235664367676], [7373, 1.4163845777511597], [9450, 1.422814130783081], [9255, 1.4440643787384033], [9026, 1.4510600566864014], [8907, 1.487720251083374], [7548, 1.4888333082199097], [8475, 1.4949336051940918], [8808, 1.4959979057312012]]",8805
video7596,a man and a woman are singing a song in a stage,"[[7596, 1.4233860969543457]]","[[7596, 1.4233860969543457], [7411, 1.4920397996902466], [9351, 1.493941068649292], [9243, 1.498820185661316], [9519, 1.5018787384033203]]","[[7596, 1.4233860969543457], [7411, 1.4920397996902466], [9351, 1.493941068649292], [9243, 1.498820185661316], [9519, 1.5018787384033203], [7156, 1.5056343078613281], [8482, 1.5088446140289307], [8447, 1.5113698244094849], [7772, 1.512514352798462], [9682, 1.5125969648361206]]",7596
video8668,a man is highlighted playing basketball,"[[8253, 1.4473907947540283]]","[[8253, 1.4473907947540283], [7763, 1.4617953300476074], [8668, 1.466658353805542], [7710, 1.472365140914917], [7839, 1.4736473560333252]]","[[8253, 1.4473907947540283], [7763, 1.4617953300476074], [8668, 1.466658353805542], [7710, 1.472365140914917], [7839, 1.4736473560333252], [9013, 1.4747135639190674], [8124, 1.4846755266189575], [9019, 1.4871746301651], [9018, 1.5016485452651978], [9029, 1.506068468093872]]",8668
video8488,a woman is talking about facial care products,"[[8488, 1.3858414888381958]]","[[8488, 1.3858414888381958], [7684, 1.4881776571273804], [7580, 1.493669867515564], [7216, 1.4941316843032837], [9822, 1.4961519241333008]]","[[8488, 1.3858414888381958], [7684, 1.4881776571273804], [7580, 1.493669867515564], [7216, 1.4941316843032837], [9822, 1.4961519241333008], [7372, 1.5000625848770142], [8669, 1.5053166151046753], [8904, 1.510087013244629], [9698, 1.5174869298934937], [8756, 1.5304388999938965]]",8488
video9341,the press would rather interview the most ignorant person they can find than beautiful women,"[[9885, 1.4708223342895508]]","[[9885, 1.4708223342895508], [9225, 1.475311040878296], [9205, 1.4954290390014648], [8824, 1.49772047996521], [8912, 1.4986536502838135]]","[[9885, 1.4708223342895508], [9225, 1.475311040878296], [9205, 1.4954290390014648], [8824, 1.49772047996521], [8912, 1.4986536502838135], [9204, 1.5012818574905396], [9039, 1.5019831657409668], [7947, 1.5039502382278442], [7790, 1.5073407888412476], [7162, 1.5086935758590698]]",9341
video8335,a beautiful waterfall is flowing into the pool of water below it as the camera pans around the area,"[[8335, 1.3740520477294922]]","[[8335, 1.3740520477294922], [7152, 1.3863494396209717], [8493, 1.432929515838623], [8307, 1.488750696182251], [7797, 1.5136133432388306]]","[[8335, 1.3740520477294922], [7152, 1.3863494396209717], [8493, 1.432929515838623], [8307, 1.488750696182251], [7797, 1.5136133432388306], [8071, 1.5460485219955444], [8949, 1.5483088493347168], [8928, 1.5575475692749023], [8477, 1.5586612224578857], [8312, 1.560070276260376]]",8335
video7154,demonstration on how to prepare something using a microwave,"[[7154, 1.366502285003662]]","[[7154, 1.366502285003662], [7140, 1.4934024810791016], [7845, 1.5026421546936035], [8495, 1.5059359073638916], [8332, 1.5125051736831665]]","[[7154, 1.366502285003662], [7140, 1.4934024810791016], [7845, 1.5026421546936035], [8495, 1.5059359073638916], [8332, 1.5125051736831665], [8656, 1.5142923593521118], [7768, 1.5149121284484863], [7565, 1.5179200172424316], [7554, 1.5182510614395142], [7973, 1.5192956924438477]]",7154
video9031,a lady is play the sims while talking about it,"[[9332, 1.4389580488204956]]","[[9332, 1.4389580488204956], [8862, 1.4509501457214355], [9031, 1.461731195449829], [9200, 1.4657378196716309], [9458, 1.468432903289795]]","[[9332, 1.4389580488204956], [8862, 1.4509501457214355], [9031, 1.461731195449829], [9200, 1.4657378196716309], [9458, 1.468432903289795], [9820, 1.476072072982788], [7798, 1.497053623199463], [7916, 1.5628998279571533], [8816, 1.5644985437393188], [7179, 1.5772727727890015]]",9031
video9458,a person playing a video game,"[[8578, 1.4771455526351929]]","[[8578, 1.4771455526351929], [7552, 1.478879690170288], [8313, 1.4799774885177612], [9795, 1.4803080558776855], [7919, 1.4805241823196411]]","[[8578, 1.4771455526351929], [7552, 1.478879690170288], [8313, 1.4799774885177612], [9795, 1.4803080558776855], [7919, 1.4805241823196411], [7792, 1.4811375141143799], [9200, 1.4814554452896118], [9031, 1.4823752641677856], [8459, 1.4849944114685059], [9332, 1.4851160049438477]]",9458
video9021,a pitcher throws a fastball,"[[7556, 1.4338629245758057]]","[[7556, 1.4338629245758057], [7021, 1.4600282907485962], [8049, 1.4601571559906006], [8308, 1.4667185544967651], [9534, 1.48439359664917]]","[[7556, 1.4338629245758057], [7021, 1.4600282907485962], [8049, 1.4601571559906006], [8308, 1.4667185544967651], [9534, 1.48439359664917], [7168, 1.5031635761260986], [8913, 1.5306532382965088], [7787, 1.5324809551239014], [8013, 1.5530288219451904], [7150, 1.5556796789169312]]",9021
video9697,the woman has a baby monitor,"[[9320, 1.483464241027832]]","[[9320, 1.483464241027832], [9237, 1.5042717456817627], [7217, 1.507964849472046], [9697, 1.509235143661499], [9037, 1.5124233961105347]]","[[9320, 1.483464241027832], [9237, 1.5042717456817627], [7217, 1.507964849472046], [9697, 1.509235143661499], [9037, 1.5124233961105347], [7230, 1.5125749111175537], [7118, 1.5260206460952759], [8832, 1.5261762142181396], [8123, 1.5271979570388794], [7573, 1.528037667274475]]",9697
video7021,baseball player hits ball,"[[7556, 1.4349923133850098]]","[[7556, 1.4349923133850098], [7021, 1.4593780040740967], [8913, 1.4616646766662598], [7787, 1.4733920097351074], [8308, 1.4756982326507568]]","[[7556, 1.4349923133850098], [7021, 1.4593780040740967], [8913, 1.4616646766662598], [7787, 1.4733920097351074], [8308, 1.4756982326507568], [8049, 1.4827029705047607], [7150, 1.4982271194458008], [9018, 1.5087456703186035], [9542, 1.5113905668258667], [9534, 1.51436448097229]]",7021
video8824,a talk show with dr,"[[8120, 1.4414269924163818]]","[[8120, 1.4414269924163818], [8917, 1.4462265968322754], [7794, 1.4527665376663208], [7349, 1.4530296325683594], [8932, 1.4634227752685547]]","[[8120, 1.4414269924163818], [8917, 1.4462265968322754], [7794, 1.4527665376663208], [7349, 1.4530296325683594], [8932, 1.4634227752685547], [8824, 1.4682612419128418], [7753, 1.4698033332824707], [7159, 1.4732941389083862], [8822, 1.4820375442504883], [8930, 1.491175889968872]]",8824
video8495,food in a refrigerator is displayed on shelves in containers and on a lazy suzan,"[[8495, 1.2790708541870117]]","[[8495, 1.2790708541870117], [7594, 1.4971834421157837], [7213, 1.4979503154754639], [8664, 1.5001968145370483], [7154, 1.507462739944458]]","[[8495, 1.2790708541870117], [7594, 1.4971834421157837], [7213, 1.4979503154754639], [8664, 1.5001968145370483], [7154, 1.507462739944458], [7360, 1.5102788209915161], [9679, 1.5133155584335327], [8129, 1.5176973342895508], [9356, 1.5179136991500854], [8067, 1.5186654329299927]]",8495
video7222,a cartoon man dances for his girl,"[[7222, 1.4628424644470215]]","[[7222, 1.4628424644470215], [7164, 1.4670205116271973], [8303, 1.4723114967346191], [9403, 1.4809763431549072], [8110, 1.4880361557006836]]","[[7222, 1.4628424644470215], [7164, 1.4670205116271973], [8303, 1.4723114967346191], [9403, 1.4809763431549072], [8110, 1.4880361557006836], [7786, 1.5032267570495605], [8794, 1.5104873180389404], [8903, 1.5119985342025757], [9537, 1.5150717496871948], [7747, 1.5197303295135498]]",7222
