rel_video_id,query,top1,top5,top10,ground_truth
video8928,a woman walking along side a river in a bikini,"[[8928, 1.3822678327560425]]","[[8928, 1.3822678327560425], [8678, 1.4558831453323364], [7152, 1.457586646080017], [8312, 1.4889042377471924], [8999, 1.4984772205352783]]","[[8928, 1.3822678327560425], [8678, 1.4558831453323364], [7152, 1.457586646080017], [8312, 1.4889042377471924], [8999, 1.4984772205352783], [7155, 1.5242197513580322], [8307, 1.5246610641479492], [7783, 1.5263264179229736], [7589, 1.5278747081756592], [8241, 1.5295907258987427]]",8928
video8807,a couple dancing doing salsa,"[[9513, 1.4883149862289429]]","[[9513, 1.4883149862289429], [8807, 1.5153392553329468], [9682, 1.5208221673965454], [7202, 1.5216376781463623], [7682, 1.5247094631195068]]","[[9513, 1.4883149862289429], [8807, 1.5153392553329468], [9682, 1.5208221673965454], [7202, 1.5216376781463623], [7682, 1.5247094631195068], [8895, 1.530637264251709], [8786, 1.53749680519104], [9957, 1.5465668439865112], [7351, 1.5531365871429443], [9815, 1.5544342994689941]]",8807
video8821,two men and a women are sitting on the chair,"[[7234, 1.3694064617156982]]","[[7234, 1.3694064617156982], [8821, 1.3775264024734497], [7175, 1.4594719409942627], [9474, 1.4815254211425781], [7685, 1.487230658531189]]","[[7234, 1.3694064617156982], [8821, 1.3775264024734497], [7175, 1.4594719409942627], [9474, 1.4815254211425781], [7685, 1.487230658531189], [7149, 1.4993443489074707], [7825, 1.5015976428985596], [8259, 1.5028640031814575], [8879, 1.5032844543457031], [7151, 1.5060420036315918]]",8821
video7170,a girl practising her boy and arrow tricks,"[[9209, 1.4784927368164062]]","[[9209, 1.4784927368164062], [7170, 1.4803887605667114], [8305, 1.5007127523422241], [8507, 1.5033464431762695], [9226, 1.5167475938796997]]","[[9209, 1.4784927368164062], [7170, 1.4803887605667114], [8305, 1.5007127523422241], [8507, 1.5033464431762695], [9226, 1.5167475938796997], [9338, 1.5292301177978516], [7177, 1.533320426940918], [9685, 1.5334932804107666], [7795, 1.5415911674499512], [8816, 1.542637825012207]]",7170
video9035,a fatality from mortal kombat is shown,"[[9400, 1.440380334854126]]","[[9400, 1.440380334854126], [9035, 1.4567229747772217], [9208, 1.5143730640411377], [9306, 1.555598497390747], [8027, 1.566295862197876]]","[[9400, 1.440380334854126], [9035, 1.4567229747772217], [9208, 1.5143730640411377], [9306, 1.555598497390747], [8027, 1.566295862197876], [8071, 1.5711119174957275], [8680, 1.576661467552185], [7164, 1.578336477279663], [8256, 1.579106092453003], [8249, 1.5860519409179688]]",9035
video9578,a diver goes underwater,"[[9578, 1.4142072200775146]]","[[9578, 1.4142072200775146], [8949, 1.4396883249282837], [9609, 1.4781206846237183], [7061, 1.4805331230163574], [8071, 1.4861196279525757]]","[[9578, 1.4142072200775146], [8949, 1.4396883249282837], [9609, 1.4781206846237183], [7061, 1.4805331230163574], [8071, 1.4861196279525757], [9830, 1.4952791929244995], [7235, 1.537178635597229], [9359, 1.540410041809082], [8493, 1.5406312942504883], [9300, 1.5443546772003174]]",9578
video9255,a soldier is laying down,"[[9255, 1.4095616340637207]]","[[9255, 1.4095616340637207], [9235, 1.4608839750289917], [8938, 1.4836722612380981], [8499, 1.4980919361114502], [7574, 1.5103199481964111]]","[[9255, 1.4095616340637207], [9235, 1.4608839750289917], [8938, 1.4836722612380981], [8499, 1.4980919361114502], [7574, 1.5103199481964111], [9609, 1.5118157863616943], [9026, 1.5160999298095703], [8805, 1.5186572074890137], [7178, 1.5187615156173706], [9772, 1.522214412689209]]",9255
video9522,a man is giving a presentation on stage,"[[8830, 1.4035440683364868]]","[[8830, 1.4035440683364868], [9203, 1.4541833400726318], [8072, 1.4857574701309204], [9117, 1.4947118759155273], [7828, 1.49737548828125]]","[[8830, 1.4035440683364868], [9203, 1.4541833400726318], [8072, 1.4857574701309204], [9117, 1.4947118759155273], [7828, 1.49737548828125], [9522, 1.497877597808838], [8917, 1.5053489208221436], [7418, 1.5184353590011597], [9352, 1.5190538167953491], [9821, 1.5210697650909424]]",9522
video8911,a computer generated cartoon figure operates a control panel while another character sleeps in the background,"[[8911, 1.467632532119751]]","[[8911, 1.467632532119751], [7160, 1.4766664505004883], [9458, 1.4779953956604004], [9820, 1.4848712682724], [7203, 1.4900141954421997]]","[[8911, 1.467632532119751], [7160, 1.4766664505004883], [9458, 1.4779953956604004], [9820, 1.4848712682724], [7203, 1.4900141954421997], [9221, 1.511854648590088], [7741, 1.525946855545044], [7365, 1.527787685394287], [9537, 1.5314582586288452], [7574, 1.544763207435608]]",8911
video8622,a man has tried to solve a rubik s cube,"[[7693, 1.4395811557769775]]","[[7693, 1.4395811557769775], [8622, 1.456756591796875], [7064, 1.5056812763214111], [8626, 1.526862382888794], [7363, 1.527182936668396]]","[[7693, 1.4395811557769775], [8622, 1.456756591796875], [7064, 1.5056812763214111], [8626, 1.526862382888794], [7363, 1.527182936668396], [9770, 1.5366971492767334], [7169, 1.5549969673156738], [8301, 1.5573631525039673], [9679, 1.5716050863265991], [7833, 1.5741230249404907]]",8622
video7685,couples describing the logic behind movie scenes,"[[8821, 1.4750385284423828]]","[[8821, 1.4750385284423828], [7546, 1.4908710718154907], [8826, 1.4965988397598267], [9885, 1.5008597373962402], [8790, 1.5084974765777588]]","[[8821, 1.4750385284423828], [7546, 1.4908710718154907], [8826, 1.4965988397598267], [9885, 1.5008597373962402], [8790, 1.5084974765777588], [8068, 1.514426589012146], [9835, 1.5219323635101318], [7436, 1.5224342346191406], [8075, 1.5237786769866943], [8811, 1.5241451263427734]]",7685
video7236,person walking around building,"[[7632, 1.4298758506774902]]","[[7632, 1.4298758506774902], [8129, 1.4821187257766724], [8572, 1.4823894500732422], [8741, 1.4829039573669434], [9238, 1.4862990379333496]]","[[7632, 1.4298758506774902], [8129, 1.4821187257766724], [8572, 1.4823894500732422], [8741, 1.4829039573669434], [9238, 1.4862990379333496], [7368, 1.4870121479034424], [9307, 1.4928265810012817], [7466, 1.495910882949829], [7780, 1.4982465505599976], [8663, 1.4988242387771606]]",7236
video9131,two people wear and touch their masks made to resemble a camera cube with centered black lens one of which is covered in colorful flowers,"[[8671, 1.5288243293762207]]","[[8671, 1.5288243293762207], [8328, 1.5382215976715088], [7233, 1.53969144821167], [7060, 1.5475136041641235], [7686, 1.5495854616165161]]","[[8671, 1.5288243293762207], [8328, 1.5382215976715088], [7233, 1.53969144821167], [7060, 1.5475136041641235], [7686, 1.5495854616165161], [8306, 1.552549123764038], [8626, 1.5536210536956787], [7571, 1.55538010597229], [9131, 1.5562089681625366], [8061, 1.5608748197555542]]",9131
video9306,a cartoon with violence,"[[9035, 1.4376649856567383]]","[[9035, 1.4376649856567383], [9306, 1.467162847518921], [7178, 1.4747029542922974], [9400, 1.4770760536193848], [9814, 1.48166823387146]]","[[9035, 1.4376649856567383], [9306, 1.467162847518921], [7178, 1.4747029542922974], [9400, 1.4770760536193848], [9814, 1.48166823387146], [9247, 1.4883954524993896], [8486, 1.497023344039917], [7368, 1.5017132759094238], [9030, 1.5032827854156494], [8839, 1.50416898727417]]",9306
video9744,this is a live tv show,"[[8482, 1.4534283876419067]]","[[8482, 1.4534283876419067], [9037, 1.4802772998809814], [8494, 1.4825023412704468], [7175, 1.4849357604980469], [7119, 1.4885027408599854]]","[[8482, 1.4534283876419067], [9037, 1.4802772998809814], [8494, 1.4825023412704468], [7175, 1.4849357604980469], [7119, 1.4885027408599854], [9352, 1.4899520874023438], [8930, 1.490272879600525], [8175, 1.4904677867889404], [9351, 1.4948652982711792], [8464, 1.4955337047576904]]",9744
video7220,threee kids sing together on the voice,"[[8447, 1.4655722379684448]]","[[8447, 1.4655722379684448], [9202, 1.4951708316802979], [7756, 1.4954229593276978], [7791, 1.4956330060958862], [9303, 1.5060356855392456]]","[[8447, 1.4655722379684448], [9202, 1.4951708316802979], [7756, 1.4954229593276978], [7791, 1.4956330060958862], [9303, 1.5060356855392456], [9879, 1.5186320543289185], [7220, 1.5206019878387451], [8810, 1.5359349250793457], [8818, 1.5474574565887451], [7733, 1.5493100881576538]]",7220
video9806,person is driving his black car fast on the street,"[[8263, 1.4545090198516846]]","[[8263, 1.4545090198516846], [8934, 1.467271089553833], [7616, 1.493148684501648], [7965, 1.4947984218597412], [8497, 1.5076944828033447]]","[[8263, 1.4545090198516846], [8934, 1.467271089553833], [7616, 1.493148684501648], [7965, 1.4947984218597412], [8497, 1.5076944828033447], [9806, 1.529118537902832], [9358, 1.5296367406845093], [9325, 1.533703088760376], [8089, 1.5367066860198975], [8344, 1.5373902320861816]]",9806
video8791,a woman is demonstrating a nail painting technique,"[[8791, 1.3163163661956787]]","[[8791, 1.3163163661956787], [9220, 1.4111970663070679], [7909, 1.4427807331085205], [7173, 1.511418342590332], [8712, 1.5116660594940186]]","[[8791, 1.3163163661956787], [9220, 1.4111970663070679], [7909, 1.4427807331085205], [7173, 1.511418342590332], [8712, 1.5116660594940186], [8261, 1.5305228233337402], [9025, 1.5309631824493408], [8679, 1.5381150245666504], [8488, 1.5411763191223145], [7020, 1.5428341627120972]]",8791
video9686,a woman in lots of pain,"[[9686, 1.470102310180664]]","[[9686, 1.470102310180664], [7149, 1.4834589958190918], [9237, 1.4861698150634766], [9322, 1.4986028671264648], [8240, 1.501531720161438]]","[[9686, 1.470102310180664], [7149, 1.4834589958190918], [9237, 1.4861698150634766], [9322, 1.4986028671264648], [8240, 1.501531720161438], [7169, 1.506514549255371], [8790, 1.5166292190551758], [9788, 1.519410252571106], [9623, 1.52032470703125], [8319, 1.5214344263076782]]",9686
video7619,cartoons are talking to each otehr,"[[8110, 1.461456060409546]]","[[8110, 1.461456060409546], [7741, 1.4742436408996582], [8794, 1.4774951934814453], [7747, 1.477866291999817], [8781, 1.4807943105697632]]","[[8110, 1.461456060409546], [7741, 1.4742436408996582], [8794, 1.4774951934814453], [7747, 1.477866291999817], [8781, 1.4807943105697632], [7371, 1.4890120029449463], [9814, 1.4900157451629639], [9524, 1.4937918186187744], [7912, 1.4938539266586304], [7467, 1.4973376989364624]]",7619
video9028,news of marijuana business having trouble growing,"[[9028, 1.3257575035095215]]","[[9028, 1.3257575035095215], [7834, 1.4460315704345703], [7890, 1.4696855545043945], [8822, 1.4859659671783447], [9406, 1.5170631408691406]]","[[9028, 1.3257575035095215], [7834, 1.4460315704345703], [7890, 1.4696855545043945], [8822, 1.4859659671783447], [9406, 1.5170631408691406], [8175, 1.517514705657959], [8416, 1.5236326456069946], [7833, 1.5283586978912354], [7119, 1.532997965812683], [7060, 1.5478427410125732]]",9028
video7837,a person walks down a staircase surrounded by greenery and other foliage,"[[7837, 1.4624770879745483]]","[[7837, 1.4624770879745483], [7146, 1.469651699066162], [7174, 1.5141730308532715], [7822, 1.5237735509872437], [8426, 1.537131905555725]]","[[7837, 1.4624770879745483], [7146, 1.469651699066162], [7174, 1.5141730308532715], [7822, 1.5237735509872437], [8426, 1.537131905555725], [8307, 1.5416406393051147], [8335, 1.5491619110107422], [7466, 1.552506923675537], [7915, 1.5533626079559326], [8073, 1.5535823106765747]]",7837
video7364,a busy city street in far east is seen with people holding baskets on heads,"[[9131, 1.3883187770843506]]","[[9131, 1.3883187770843506], [9337, 1.4857006072998047], [8831, 1.5302164554595947], [7116, 1.5310477018356323], [8741, 1.543731927871704]]","[[9131, 1.3883187770843506], [9337, 1.4857006072998047], [8831, 1.5302164554595947], [7116, 1.5310477018356323], [8741, 1.543731927871704], [8129, 1.5475614070892334], [8851, 1.5543712377548218], [8326, 1.5582389831542969], [9405, 1.5674127340316772], [8118, 1.5695933103561401]]",7364
video9839,an animated horse is in a barn and the maker asks for comments,"[[9839, 1.3720903396606445]]","[[9839, 1.3720903396606445], [8327, 1.4177008867263794], [9577, 1.4688992500305176], [7024, 1.5273739099502563], [8781, 1.5307544469833374]]","[[9839, 1.3720903396606445], [8327, 1.4177008867263794], [9577, 1.4688992500305176], [7024, 1.5273739099502563], [8781, 1.5307544469833374], [9334, 1.540093183517456], [7741, 1.550144910812378], [9200, 1.550487995147705], [9776, 1.55401611328125], [9031, 1.555773377418518]]",9839
video7366,someone giving demo for some game and talking about that,"[[9200, 1.4660956859588623]]","[[9200, 1.4660956859588623], [9355, 1.4741599559783936], [8468, 1.4791275262832642], [8313, 1.4823249578475952], [9795, 1.4829710721969604]]","[[9200, 1.4660956859588623], [9355, 1.4741599559783936], [8468, 1.4791275262832642], [8313, 1.4823249578475952], [9795, 1.4829710721969604], [7366, 1.4872342348098755], [7143, 1.4875452518463135], [8578, 1.4880273342132568], [7445, 1.4895539283752441], [9010, 1.4896109104156494]]",7366
video7372,someone is showing some drink,"[[8067, 1.4394586086273193]]","[[8067, 1.4394586086273193], [8343, 1.4546747207641602], [7785, 1.4766592979431152], [9699, 1.5052666664123535], [8471, 1.5124914646148682]]","[[8067, 1.4394586086273193], [8343, 1.4546747207641602], [7785, 1.4766592979431152], [9699, 1.5052666664123535], [8471, 1.5124914646148682], [9229, 1.5193816423416138], [8774, 1.5301220417022705], [7593, 1.5318197011947632], [7565, 1.5341992378234863], [8807, 1.535253882408142]]",7372
video7826,a girl is preparing potato ball and explains the recipe,"[[9731, 1.4677836894989014]]","[[9731, 1.4677836894989014], [9684, 1.475762128829956], [7140, 1.4860146045684814], [7973, 1.4895457029342651], [9227, 1.4897111654281616]]","[[9731, 1.4677836894989014], [9684, 1.475762128829956], [7140, 1.4860146045684814], [7973, 1.4895457029342651], [9227, 1.4897111654281616], [9836, 1.5020482540130615], [7695, 1.509185552597046], [9694, 1.514498233795166], [9735, 1.5210109949111938], [8483, 1.52481210231781]]",7826
video8480,impoverished children are eating and a man is talking,"[[8606, 1.424304723739624]]","[[8606, 1.424304723739624], [8326, 1.4565625190734863], [8348, 1.4588552713394165], [7825, 1.4718791246414185], [8480, 1.4978666305541992]]","[[8606, 1.424304723739624], [8326, 1.4565625190734863], [8348, 1.4588552713394165], [7825, 1.4718791246414185], [8480, 1.4978666305541992], [7559, 1.5169681310653687], [7833, 1.5245128870010376], [9404, 1.5282963514328003], [9228, 1.5306352376937866], [7134, 1.5345115661621094]]",8480
video9647,sports are being played,"[[7358, 1.4533531665802002]]","[[7358, 1.4533531665802002], [8013, 1.4627372026443481], [9029, 1.4663658142089844], [9605, 1.4663703441619873], [8979, 1.4713343381881714]]","[[7358, 1.4533531665802002], [8013, 1.4627372026443481], [9029, 1.4663658142089844], [9605, 1.4663703441619873], [8979, 1.4713343381881714], [8913, 1.4720911979675293], [7787, 1.473219871520996], [7839, 1.4740970134735107], [9647, 1.4742432832717896], [7789, 1.4782543182373047]]",9647
video7684,a woman talks about a skin care treatment she takes with her everwhere,"[[8488, 1.463702917098999]]","[[8488, 1.463702917098999], [8904, 1.4856616258621216], [7684, 1.4934325218200684], [9822, 1.4939932823181152], [7724, 1.4952417612075806]]","[[8488, 1.463702917098999], [8904, 1.4856616258621216], [7684, 1.4934325218200684], [9822, 1.4939932823181152], [7724, 1.4952417612075806], [7580, 1.5027496814727783], [8669, 1.5135345458984375], [8712, 1.5200377702713013], [7216, 1.520110845565796], [8240, 1.5230212211608887]]",7684
video7615,a man is riding on horseback,"[[9248, 1.445011019706726]]","[[9248, 1.445011019706726], [7615, 1.4494553804397583], [9416, 1.4712741374969482], [9577, 1.4742351770401], [8329, 1.4899214506149292]]","[[9248, 1.445011019706726], [7615, 1.4494553804397583], [9416, 1.4712741374969482], [9577, 1.4742351770401], [8329, 1.4899214506149292], [8820, 1.4922103881835938], [8346, 1.5196729898452759], [8122, 1.528503179550171], [9742, 1.529252529144287], [9839, 1.5371330976486206]]",7615
video8902,a man is looking out a window to look at another man who jumped from the window to his death,"[[7686, 1.4161574840545654]]","[[7686, 1.4161574840545654], [8808, 1.4612394571304321], [7468, 1.4673244953155518], [7114, 1.4815562963485718], [9326, 1.4893898963928223]]","[[7686, 1.4161574840545654], [8808, 1.4612394571304321], [7468, 1.4673244953155518], [7114, 1.4815562963485718], [9326, 1.4893898963928223], [7467, 1.491690993309021], [9033, 1.502941370010376], [8829, 1.5060843229293823], [7236, 1.50883150100708], [7576, 1.5096485614776611]]",8902
video8937,this little light of mine song with different photos,"[[8490, 1.41236412525177]]","[[8490, 1.41236412525177], [7830, 1.4589420557022095], [7767, 1.4641413688659668], [8999, 1.5030853748321533], [7467, 1.5118242502212524]]","[[8490, 1.41236412525177], [7830, 1.4589420557022095], [7767, 1.4641413688659668], [8999, 1.5030853748321533], [7467, 1.5118242502212524], [8485, 1.514721155166626], [7205, 1.516430139541626], [7346, 1.5202364921569824], [7682, 1.524000883102417], [8937, 1.5252625942230225]]",8937
