rel_frame_id,query,top1,top5,top10,top15,ground_truth
video8687,fast moving time is shown here,"[[8909, 1.3994320631027222]]","[[8909, 1.3994320631027222], [8681, 1.4005186557769775], [9224, 1.4145855903625488], [8973, 1.4205141067504883], [9691, 1.4236668348312378]]","[[8909, 1.3994320631027222], [8681, 1.4005186557769775], [9224, 1.4145855903625488], [8973, 1.4205141067504883], [9691, 1.4236668348312378], [9511, 1.426809549331665], [7418, 1.4269447326660156], [7616, 1.4284309148788452], [7765, 1.4310595989227295], [8622, 1.4311281442642212]]","[[8909, 1.3994320631027222], [8681, 1.4005186557769775], [9224, 1.4145855903625488], [8973, 1.4205141067504883], [9691, 1.4236668348312378], [9511, 1.426809549331665], [7418, 1.4269447326660156], [7616, 1.4284309148788452], [7765, 1.4310595989227295], [8622, 1.4311281442642212], [7544, 1.4313809871673584], [8867, 1.4322582483291626], [7214, 1.4327075481414795], [8687, 1.4329824447631836], [7412, 1.4331839084625244]]",8687
video8010,lego stormtroppers are in a facility,"[[8010, 1.3959810733795166]]","[[8010, 1.3959810733795166], [9221, 1.444193959236145], [7363, 1.4776747226715088], [8787, 1.4818103313446045], [9609, 1.4846365451812744]]","[[8010, 1.3959810733795166], [9221, 1.444193959236145], [7363, 1.4776747226715088], [8787, 1.4818103313446045], [9609, 1.4846365451812744], [7552, 1.4903390407562256], [8869, 1.4933687448501587], [9679, 1.4953196048736572], [8626, 1.4969837665557861], [8909, 1.4973206520080566]]","[[8010, 1.3959810733795166], [9221, 1.444193959236145], [7363, 1.4776747226715088], [8787, 1.4818103313446045], [9609, 1.4846365451812744], [7552, 1.4903390407562256], [8869, 1.4933687448501587], [9679, 1.4953196048736572], [8626, 1.4969837665557861], [8909, 1.4973206520080566], [7688, 1.5013246536254883], [9530, 1.5051894187927246], [8473, 1.5066523551940918], [9324, 1.5074074268341064], [8816, 1.5201504230499268]]",8010
video7415,a woman is showing shrimp and bunch of different other ingredients in order to cook a dish,"[[7360, 1.2965251207351685]]","[[7360, 1.2965251207351685], [8489, 1.2999165058135986], [7415, 1.3361619710922241], [9309, 1.341651201248169], [9693, 1.3481121063232422]]","[[7360, 1.2965251207351685], [8489, 1.2999165058135986], [7415, 1.3361619710922241], [9309, 1.341651201248169], [9693, 1.3481121063232422], [9409, 1.3577265739440918], [8686, 1.366696834564209], [9335, 1.3804347515106201], [9687, 1.3809267282485962], [8772, 1.381676197052002]]","[[7360, 1.2965251207351685], [8489, 1.2999165058135986], [7415, 1.3361619710922241], [9309, 1.341651201248169], [9693, 1.3481121063232422], [9409, 1.3577265739440918], [8686, 1.366696834564209], [9335, 1.3804347515106201], [9687, 1.3809267282485962], [8772, 1.381676197052002], [8300, 1.3852503299713135], [9639, 1.385694980621338], [8915, 1.3864126205444336], [7554, 1.392378568649292], [8751, 1.3926364183425903]]",7415
video8252,bride standing with a old man in formal wear,"[[8252, 1.3817050457000732]]","[[8252, 1.3817050457000732], [7568, 1.4433280229568481], [7137, 1.4962637424468994], [9690, 1.505924940109253], [7116, 1.5202149152755737]]","[[8252, 1.3817050457000732], [7568, 1.4433280229568481], [7137, 1.4962637424468994], [9690, 1.505924940109253], [7116, 1.5202149152755737], [8336, 1.5301382541656494], [7365, 1.5321358442306519], [8241, 1.5361601114273071], [9834, 1.542576551437378], [8346, 1.5475142002105713]]","[[8252, 1.3817050457000732], [7568, 1.4433280229568481], [7137, 1.4962637424468994], [9690, 1.505924940109253], [7116, 1.5202149152755737], [8336, 1.5301382541656494], [7365, 1.5321358442306519], [8241, 1.5361601114273071], [9834, 1.542576551437378], [8346, 1.5475142002105713], [8441, 1.5498121976852417], [8786, 1.550227403640747], [8781, 1.5517792701721191], [9343, 1.554389238357544], [8118, 1.5545579195022583]]",8252
video8835,an asian woman is talking about food,"[[9698, 1.4074463844299316]]","[[9698, 1.4074463844299316], [9337, 1.4124222993850708], [9409, 1.415435552597046], [9309, 1.4167568683624268], [7823, 1.4187018871307373]]","[[9698, 1.4074463844299316], [9337, 1.4124222993850708], [9409, 1.415435552597046], [9309, 1.4167568683624268], [7823, 1.4187018871307373], [7415, 1.4273197650909424], [8489, 1.4278035163879395], [9419, 1.4307488203048706], [7559, 1.4313499927520752], [7973, 1.432288408279419]]","[[9698, 1.4074463844299316], [9337, 1.4124222993850708], [9409, 1.415435552597046], [9309, 1.4167568683624268], [7823, 1.4187018871307373], [7415, 1.4273197650909424], [8489, 1.4278035163879395], [9419, 1.4307488203048706], [7559, 1.4313499927520752], [7973, 1.432288408279419], [9335, 1.432876467704773], [9327, 1.4332513809204102], [8751, 1.4351832866668701], [7566, 1.4357417821884155], [8899, 1.4363839626312256]]",8835
video8673,a man discusses spongebob,"[[8673, 1.3528521060943604]]","[[8673, 1.3528521060943604], [7029, 1.4226222038269043], [8128, 1.432582139968872], [7835, 1.4355286359786987], [9814, 1.4376728534698486]]","[[8673, 1.3528521060943604], [7029, 1.4226222038269043], [8128, 1.432582139968872], [7835, 1.4355286359786987], [9814, 1.4376728534698486], [7235, 1.4408780336380005], [8916, 1.444280743598938], [7215, 1.4490585327148438], [8839, 1.451338768005371], [9350, 1.4542838335037231]]","[[8673, 1.3528521060943604], [7029, 1.4226222038269043], [8128, 1.432582139968872], [7835, 1.4355286359786987], [9814, 1.4376728534698486], [7235, 1.4408780336380005], [8916, 1.444280743598938], [7215, 1.4490585327148438], [8839, 1.451338768005371], [9350, 1.4542838335037231], [7111, 1.4592955112457275], [7946, 1.4619091749191284], [9300, 1.4652280807495117], [8446, 1.4673850536346436], [7593, 1.473470687866211]]",8673
video9574,in the ocean a man on a surfboard rides a wave,"[[9574, 1.3968979120254517]]","[[9574, 1.3968979120254517], [9359, 1.4447323083877563], [8949, 1.453843593597412], [7681, 1.4590041637420654], [9342, 1.4784324169158936]]","[[9574, 1.3968979120254517], [9359, 1.4447323083877563], [8949, 1.453843593597412], [7681, 1.4590041637420654], [9342, 1.4784324169158936], [9452, 1.4848570823669434], [8909, 1.4892206192016602], [7025, 1.4959477186203003], [8025, 1.4967679977416992], [7111, 1.4980758428573608]]","[[9574, 1.3968979120254517], [9359, 1.4447323083877563], [8949, 1.453843593597412], [7681, 1.4590041637420654], [9342, 1.4784324169158936], [9452, 1.4848570823669434], [8909, 1.4892206192016602], [7025, 1.4959477186203003], [8025, 1.4967679977416992], [7111, 1.4980758428573608], [9489, 1.5047763586044312], [8493, 1.5064113140106201], [9253, 1.5073007345199585], [7795, 1.5093016624450684], [7912, 1.5103092193603516]]",9574
video9829,some yellow text is on a purple and white screen,"[[9695, 1.3707211017608643]]","[[9695, 1.3707211017608643], [8909, 1.4048478603363037], [8811, 1.4117038249969482], [7754, 1.4144301414489746], [8111, 1.4293854236602783]]","[[9695, 1.3707211017608643], [8909, 1.4048478603363037], [8811, 1.4117038249969482], [7754, 1.4144301414489746], [8111, 1.4293854236602783], [9607, 1.430419921875], [9510, 1.4327361583709717], [9829, 1.4330381155014038], [9647, 1.4423387050628662], [8482, 1.4448217153549194]]","[[9695, 1.3707211017608643], [8909, 1.4048478603363037], [8811, 1.4117038249969482], [7754, 1.4144301414489746], [8111, 1.4293854236602783], [9607, 1.430419921875], [9510, 1.4327361583709717], [9829, 1.4330381155014038], [9647, 1.4423387050628662], [8482, 1.4448217153549194], [9697, 1.4469188451766968], [7166, 1.4485931396484375], [7787, 1.4496240615844727], [9236, 1.4572014808654785], [8860, 1.4579286575317383]]",9829
video7500,a football match between usa and japan,"[[7500, 1.3646727800369263]]","[[7500, 1.3646727800369263], [9305, 1.3748897314071655], [8476, 1.3920397758483887], [7378, 1.4435019493103027], [9681, 1.4527491331100464]]","[[7500, 1.3646727800369263], [9305, 1.3748897314071655], [8476, 1.3920397758483887], [7378, 1.4435019493103027], [9681, 1.4527491331100464], [9131, 1.4592788219451904], [8675, 1.467507243156433], [7374, 1.475595235824585], [9516, 1.4785315990447998], [7200, 1.4804372787475586]]","[[7500, 1.3646727800369263], [9305, 1.3748897314071655], [8476, 1.3920397758483887], [7378, 1.4435019493103027], [9681, 1.4527491331100464], [9131, 1.4592788219451904], [8675, 1.467507243156433], [7374, 1.475595235824585], [9516, 1.4785315990447998], [7200, 1.4804372787475586], [8661, 1.4887104034423828], [8979, 1.4921808242797852], [8817, 1.4944227933883667], [8245, 1.5029040575027466], [9542, 1.5040433406829834]]",7500
video8814,the judges make a decision,"[[9518, 1.4154001474380493]]","[[9518, 1.4154001474380493], [9778, 1.4267092943191528], [7211, 1.4311097860336304], [7733, 1.4356625080108643], [7362, 1.4359965324401855]]","[[9518, 1.4154001474380493], [9778, 1.4267092943191528], [7211, 1.4311097860336304], [7733, 1.4356625080108643], [7362, 1.4359965324401855], [7844, 1.439520239830017], [8811, 1.4427306652069092], [7418, 1.4471179246902466], [9224, 1.4474282264709473], [7110, 1.4509968757629395]]","[[9518, 1.4154001474380493], [9778, 1.4267092943191528], [7211, 1.4311097860336304], [7733, 1.4356625080108643], [7362, 1.4359965324401855], [7844, 1.439520239830017], [8811, 1.4427306652069092], [7418, 1.4471179246902466], [9224, 1.4474282264709473], [7110, 1.4509968757629395], [8265, 1.451682209968567], [9304, 1.4519377946853638], [8817, 1.4530826807022095], [9517, 1.4531604051589966], [8622, 1.4534529447555542]]",8814
video9400,a display of clips of the movie there will be blood,"[[9804, 1.3443262577056885]]","[[9804, 1.3443262577056885], [8811, 1.4178621768951416], [8475, 1.4390740394592285], [8684, 1.4441184997558594], [8829, 1.4465177059173584]]","[[9804, 1.3443262577056885], [8811, 1.4178621768951416], [8475, 1.4390740394592285], [8684, 1.4441184997558594], [8829, 1.4465177059173584], [9026, 1.4604790210723877], [8680, 1.4695730209350586], [8485, 1.4714913368225098], [8075, 1.47588050365448], [7782, 1.4772645235061646]]","[[9804, 1.3443262577056885], [8811, 1.4178621768951416], [8475, 1.4390740394592285], [8684, 1.4441184997558594], [8829, 1.4465177059173584], [9026, 1.4604790210723877], [8680, 1.4695730209350586], [8485, 1.4714913368225098], [8075, 1.47588050365448], [7782, 1.4772645235061646], [7576, 1.478302240371704], [7963, 1.478766679763794], [9405, 1.4793052673339844], [9255, 1.4833085536956787], [8122, 1.4837794303894043]]",9400
video8927,a news story about hillary clinton,"[[8927, 1.3811533451080322]]","[[8927, 1.3811533451080322], [9829, 1.4301468133926392], [9204, 1.4322577714920044], [7754, 1.4505890607833862], [8329, 1.451125144958496]]","[[8927, 1.3811533451080322], [9829, 1.4301468133926392], [9204, 1.4322577714920044], [7754, 1.4505890607833862], [8329, 1.451125144958496], [8494, 1.4578487873077393], [8822, 1.4585076570510864], [8243, 1.469120979309082], [9223, 1.469189167022705], [9228, 1.4740880727767944]]","[[8927, 1.3811533451080322], [9829, 1.4301468133926392], [9204, 1.4322577714920044], [7754, 1.4505890607833862], [8329, 1.451125144958496], [8494, 1.4578487873077393], [8822, 1.4585076570510864], [8243, 1.469120979309082], [9223, 1.469189167022705], [9228, 1.4740880727767944], [8464, 1.475955605506897], [8254, 1.4770796298980713], [8811, 1.4772422313690186], [7231, 1.481243371963501], [9359, 1.4830089807510376]]",8927
video7795,a documentary on how to windsurf and in particular recover from a wipeout,"[[7795, 1.3440145254135132]]","[[7795, 1.3440145254135132], [8125, 1.4209234714508057], [7681, 1.4242981672286987], [9342, 1.436253309249878], [9253, 1.4364264011383057]]","[[7795, 1.3440145254135132], [8125, 1.4209234714508057], [7681, 1.4242981672286987], [9342, 1.436253309249878], [9253, 1.4364264011383057], [8079, 1.442695140838623], [8457, 1.4484984874725342], [9209, 1.460201382637024], [8796, 1.463355302810669], [7155, 1.4649426937103271]]","[[7795, 1.3440145254135132], [8125, 1.4209234714508057], [7681, 1.4242981672286987], [9342, 1.436253309249878], [9253, 1.4364264011383057], [8079, 1.442695140838623], [8457, 1.4484984874725342], [9209, 1.460201382637024], [8796, 1.463355302810669], [7155, 1.4649426937103271], [9574, 1.464972734451294], [7117, 1.4661555290222168], [9302, 1.4688808917999268], [9620, 1.4710783958435059], [8344, 1.4751956462860107]]",7795
video7790,a guy with glasses is standing next to some signs,"[[7790, 1.4102349281311035]]","[[7790, 1.4102349281311035], [8257, 1.4298477172851562], [9236, 1.4344470500946045], [7418, 1.438920021057129], [8804, 1.447171926498413]]","[[7790, 1.4102349281311035], [8257, 1.4298477172851562], [9236, 1.4344470500946045], [7418, 1.438920021057129], [8804, 1.447171926498413], [9249, 1.447404384613037], [9885, 1.4495779275894165], [8416, 1.4517731666564941], [9404, 1.4554316997528076], [8831, 1.4558844566345215]]","[[7790, 1.4102349281311035], [8257, 1.4298477172851562], [9236, 1.4344470500946045], [7418, 1.438920021057129], [8804, 1.447171926498413], [9249, 1.447404384613037], [9885, 1.4495779275894165], [8416, 1.4517731666564941], [9404, 1.4554316997528076], [8831, 1.4558844566345215], [7946, 1.4570152759552002], [7610, 1.458838939666748], [7412, 1.461313009262085], [8306, 1.4617328643798828], [8945, 1.4628301858901978]]",7790
video8446,spongebob is talking to patrick while holding a butterfly net,"[[8916, 1.3628244400024414]]","[[8916, 1.3628244400024414], [9814, 1.363415241241455], [9808, 1.3651504516601562], [7029, 1.3760428428649902], [7835, 1.3785324096679688]]","[[8916, 1.3628244400024414], [9814, 1.363415241241455], [9808, 1.3651504516601562], [7029, 1.3760428428649902], [7835, 1.3785324096679688], [8839, 1.3817840814590454], [7111, 1.3948874473571777], [8446, 1.4017412662506104], [7235, 1.4018946886062622], [8128, 1.4319747686386108]]","[[8916, 1.3628244400024414], [9814, 1.363415241241455], [9808, 1.3651504516601562], [7029, 1.3760428428649902], [7835, 1.3785324096679688], [8839, 1.3817840814590454], [7111, 1.3948874473571777], [8446, 1.4017412662506104], [7235, 1.4018946886062622], [8128, 1.4319747686386108], [9300, 1.4327843189239502], [9014, 1.4413777589797974], [7681, 1.4446297883987427], [9790, 1.4548113346099854], [8673, 1.4549777507781982]]",8446
video8685,three men talking about their youtube channel and thanking their viewers,"[[8801, 1.3718986511230469]]","[[8801, 1.3718986511230469], [7501, 1.3789699077606201], [8828, 1.3949253559112549], [8685, 1.4030437469482422], [9327, 1.4053512811660767]]","[[8801, 1.3718986511230469], [7501, 1.3789699077606201], [8828, 1.3949253559112549], [8685, 1.4030437469482422], [9327, 1.4053512811660767], [8302, 1.408074975013733], [8259, 1.4236441850662231], [7969, 1.432258129119873], [9350, 1.4354543685913086], [9229, 1.4396719932556152]]","[[8801, 1.3718986511230469], [7501, 1.3789699077606201], [8828, 1.3949253559112549], [8685, 1.4030437469482422], [9327, 1.4053512811660767], [8302, 1.408074975013733], [8259, 1.4236441850662231], [7969, 1.432258129119873], [9350, 1.4354543685913086], [9229, 1.4396719932556152], [9354, 1.440500259399414], [8945, 1.4409291744232178], [7418, 1.442664384841919], [9539, 1.4437575340270996], [9871, 1.4443315267562866]]",8685
video8798,the lighting work is going on the building,"[[7632, 1.4709932804107666]]","[[7632, 1.4709932804107666], [8441, 1.474564790725708], [7732, 1.476523995399475], [7780, 1.4781858921051025], [8817, 1.4990768432617188]]","[[7632, 1.4709932804107666], [8441, 1.474564790725708], [7732, 1.476523995399475], [7780, 1.4781858921051025], [8817, 1.4990768432617188], [8578, 1.5116362571716309], [9878, 1.5134284496307373], [8129, 1.514291763305664], [9332, 1.5166664123535156], [8803, 1.5192804336547852]]","[[7632, 1.4709932804107666], [8441, 1.474564790725708], [7732, 1.476523995399475], [7780, 1.4781858921051025], [8817, 1.4990768432617188], [8578, 1.5116362571716309], [9878, 1.5134284496307373], [8129, 1.514291763305664], [9332, 1.5166664123535156], [8803, 1.5192804336547852], [9795, 1.5195046663284302], [8798, 1.519990086555481], [8075, 1.5202306509017944], [9031, 1.5208935737609863], [8815, 1.5212678909301758]]",8798
video8073,a pop singer singing while she standing on a step the video is shown double,"[[7411, 1.3364949226379395]]","[[7411, 1.3364949226379395], [9589, 1.3369947671890259], [8073, 1.3386914730072021], [7414, 1.34490966796875], [8314, 1.3457043170928955]]","[[7411, 1.3364949226379395], [9589, 1.3369947671890259], [8073, 1.3386914730072021], [7414, 1.34490966796875], [8314, 1.3457043170928955], [7444, 1.3519335985183716], [8481, 1.3537192344665527], [7783, 1.3537836074829102], [9827, 1.3542577028274536], [8605, 1.3565449714660645]]","[[7411, 1.3364949226379395], [9589, 1.3369947671890259], [8073, 1.3386914730072021], [7414, 1.34490966796875], [8314, 1.3457043170928955], [7444, 1.3519335985183716], [8481, 1.3537192344665527], [7783, 1.3537836074829102], [9827, 1.3542577028274536], [8605, 1.3565449714660645], [7528, 1.3601665496826172], [7558, 1.3608757257461548], [8305, 1.3618927001953125], [7171, 1.3640367984771729], [8014, 1.368445873260498]]",8073
video9200,animals are communicating with one another through thought bubbles in three different scenes from a video game,"[[7798, 1.307600498199463]]","[[7798, 1.307600498199463], [8327, 1.3221986293792725], [9200, 1.3239552974700928], [9839, 1.3304462432861328], [8929, 1.335935115814209]]","[[7798, 1.307600498199463], [8327, 1.3221986293792725], [9200, 1.3239552974700928], [9839, 1.3304462432861328], [8929, 1.335935115814209], [9031, 1.361621379852295], [8935, 1.3746616840362549], [7467, 1.3763692378997803], [7780, 1.3765009641647339], [9577, 1.378894567489624]]","[[7798, 1.307600498199463], [8327, 1.3221986293792725], [9200, 1.3239552974700928], [9839, 1.3304462432861328], [8929, 1.335935115814209], [9031, 1.361621379852295], [8935, 1.3746616840362549], [7467, 1.3763692378997803], [7780, 1.3765009641647339], [9577, 1.378894567489624], [9510, 1.3801425695419312], [9805, 1.3841311931610107], [8268, 1.3857635259628296], [7919, 1.3861145973205566], [9458, 1.390114665031433]]",9200
