rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7558,two boys introducing a young lady who plays the cups and sings,"[[8781, 1.4097847938537598]]","[[8781, 1.4097847938537598], [9404, 1.4530739784240723], [9834, 1.4591273069381714], [7134, 1.4679231643676758], [8014, 1.4731756448745728]]","[[8781, 1.4097847938537598], [9404, 1.4530739784240723], [9834, 1.4591273069381714], [7134, 1.4679231643676758], [8014, 1.4731756448745728], [7772, 1.4734922647476196], [8349, 1.4742600917816162], [8241, 1.4763767719268799], [8333, 1.4773874282836914], [8304, 1.4798471927642822]]","[[8781, 1.4097847938537598], [9404, 1.4530739784240723], [9834, 1.4591273069381714], [7134, 1.4679231643676758], [8014, 1.4731756448745728], [7772, 1.4734922647476196], [8349, 1.4742600917816162], [8241, 1.4763767719268799], [8333, 1.4773874282836914], [8304, 1.4798471927642822], [8341, 1.480893850326538], [8926, 1.482887864112854], [7163, 1.4850025177001953], [9576, 1.4866268634796143], [8683, 1.4879992008209229]]",7558
video9807,a planet is being filmed from space outside,"[[9807, 1.399789571762085]]","[[9807, 1.399789571762085], [7562, 1.4266968965530396], [7027, 1.437027096748352], [8727, 1.4680290222167969], [9821, 1.4697413444519043]]","[[9807, 1.399789571762085], [7562, 1.4266968965530396], [7027, 1.437027096748352], [8727, 1.4680290222167969], [9821, 1.4697413444519043], [7914, 1.4753079414367676], [9511, 1.4809859991073608], [8807, 1.4829447269439697], [8306, 1.4862542152404785], [8061, 1.4877843856811523]]","[[9807, 1.399789571762085], [7562, 1.4266968965530396], [7027, 1.437027096748352], [8727, 1.4680290222167969], [9821, 1.4697413444519043], [7914, 1.4753079414367676], [9511, 1.4809859991073608], [8807, 1.4829447269439697], [8306, 1.4862542152404785], [8061, 1.4877843856811523], [8477, 1.4881374835968018], [9788, 1.4938172101974487], [9774, 1.4961817264556885], [7732, 1.4962815046310425], [9359, 1.4982571601867676]]",9807
video7791,three kids are performing a song,"[[7976, 1.4169799089431763]]","[[7976, 1.4169799089431763], [8466, 1.4454216957092285], [7593, 1.446670413017273], [9404, 1.447103500366211], [7772, 1.4499293565750122]]","[[7976, 1.4169799089431763], [8466, 1.4454216957092285], [7593, 1.446670413017273], [9404, 1.447103500366211], [7772, 1.4499293565750122], [8447, 1.4528943300247192], [9908, 1.4548858404159546], [8818, 1.4562417268753052], [8926, 1.4562854766845703], [7596, 1.4564971923828125]]","[[7976, 1.4169799089431763], [8466, 1.4454216957092285], [7593, 1.446670413017273], [9404, 1.447103500366211], [7772, 1.4499293565750122], [8447, 1.4528943300247192], [9908, 1.4548858404159546], [8818, 1.4562417268753052], [8926, 1.4562854766845703], [7596, 1.4564971923828125], [7558, 1.4585727453231812], [7113, 1.4627063274383545], [8781, 1.4663667678833008], [8255, 1.4674171209335327], [8899, 1.4694892168045044]]",7791
video8478,a cat is licking a baby,"[[7902, 1.3222482204437256]]","[[7902, 1.3222482204437256], [8672, 1.3449243307113647], [8478, 1.3568153381347656], [9200, 1.385632038116455], [8323, 1.4588903188705444]]","[[7902, 1.3222482204437256], [8672, 1.3449243307113647], [8478, 1.3568153381347656], [9200, 1.385632038116455], [8323, 1.4588903188705444], [7593, 1.4615261554718018], [9535, 1.463870644569397], [7977, 1.4651823043823242], [7113, 1.4654889106750488], [9034, 1.465939998626709]]","[[7902, 1.3222482204437256], [8672, 1.3449243307113647], [8478, 1.3568153381347656], [9200, 1.385632038116455], [8323, 1.4588903188705444], [7593, 1.4615261554718018], [9535, 1.463870644569397], [7977, 1.4651823043823242], [7113, 1.4654889106750488], [9034, 1.465939998626709], [9639, 1.468989372253418], [8016, 1.4693849086761475], [8837, 1.4713801145553589], [7592, 1.4762784242630005], [9772, 1.4769179821014404]]",8478
video7371,a tv shows review program hosts discuss about the performance and staying on air of star trek,"[[7414, 1.3773491382598877]]","[[7414, 1.3773491382598877], [7577, 1.4118088483810425], [9517, 1.4366182088851929], [8826, 1.4375102519989014], [8461, 1.4550384283065796]]","[[7414, 1.3773491382598877], [7577, 1.4118088483810425], [9517, 1.4366182088851929], [8826, 1.4375102519989014], [8461, 1.4550384283065796], [8752, 1.4564255475997925], [7162, 1.456651210784912], [8930, 1.4567086696624756], [9024, 1.4599459171295166], [8824, 1.4624522924423218]]","[[7414, 1.3773491382598877], [7577, 1.4118088483810425], [9517, 1.4366182088851929], [8826, 1.4375102519989014], [8461, 1.4550384283065796], [8752, 1.4564255475997925], [7162, 1.456651210784912], [8930, 1.4567086696624756], [9024, 1.4599459171295166], [8824, 1.4624522924423218], [7946, 1.4638209342956543], [7371, 1.4641761779785156], [7724, 1.464484453201294], [8828, 1.4658629894256592], [8807, 1.4666244983673096]]",7371
video9336,video game of a truck driving through desert obstacles,"[[9336, 1.3096235990524292]]","[[9336, 1.3096235990524292], [7445, 1.3892618417739868], [9832, 1.405336618423462], [7649, 1.4265152215957642], [9344, 1.4458329677581787]]","[[9336, 1.3096235990524292], [7445, 1.3892618417739868], [9832, 1.405336618423462], [7649, 1.4265152215957642], [9344, 1.4458329677581787], [8468, 1.4472746849060059], [7464, 1.4473662376403809], [7614, 1.4643099308013916], [9355, 1.4656741619110107], [8472, 1.4656870365142822]]","[[9336, 1.3096235990524292], [7445, 1.3892618417739868], [9832, 1.405336618423462], [7649, 1.4265152215957642], [9344, 1.4458329677581787], [8468, 1.4472746849060059], [7464, 1.4473662376403809], [7614, 1.4643099308013916], [9355, 1.4656741619110107], [8472, 1.4656870365142822], [7796, 1.4688758850097656], [9014, 1.4707928895950317], [8929, 1.472751498222351], [8070, 1.4740029573440552], [7766, 1.4751044511795044]]",9336
video8466,men are playing instruments in a band,"[[7227, 1.4648914337158203]]","[[7227, 1.4648914337158203], [8466, 1.4669480323791504], [9515, 1.4817657470703125], [9304, 1.4883142709732056], [7976, 1.490293264389038]]","[[7227, 1.4648914337158203], [8466, 1.4669480323791504], [9515, 1.4817657470703125], [9304, 1.4883142709732056], [7976, 1.490293264389038], [7156, 1.4914710521697998], [8255, 1.4955716133117676], [9489, 1.498673677444458], [7228, 1.4988332986831665], [9026, 1.5012705326080322]]","[[7227, 1.4648914337158203], [8466, 1.4669480323791504], [9515, 1.4817657470703125], [9304, 1.4883142709732056], [7976, 1.490293264389038], [7156, 1.4914710521697998], [8255, 1.4955716133117676], [9489, 1.498673677444458], [7228, 1.4988332986831665], [9026, 1.5012705326080322], [7205, 1.5016682147979736], [9872, 1.5034892559051514], [7969, 1.5042486190795898], [7545, 1.504270315170288], [9206, 1.5059759616851807]]",8466
video9014,a cartoon plane picking up fruit and putting it in trucks,"[[9014, 1.257359504699707]]","[[9014, 1.257359504699707], [9774, 1.4368953704833984], [8655, 1.4485591650009155], [9355, 1.453131079673767], [7464, 1.4554537534713745]]","[[9014, 1.257359504699707], [9774, 1.4368953704833984], [8655, 1.4485591650009155], [9355, 1.453131079673767], [7464, 1.4554537534713745], [8468, 1.4647493362426758], [9826, 1.4719955921173096], [9336, 1.4721176624298096], [8070, 1.4721745252609253], [9773, 1.4779787063598633]]","[[9014, 1.257359504699707], [9774, 1.4368953704833984], [8655, 1.4485591650009155], [9355, 1.453131079673767], [7464, 1.4554537534713745], [8468, 1.4647493362426758], [9826, 1.4719955921173096], [9336, 1.4721176624298096], [8070, 1.4721745252609253], [9773, 1.4779787063598633], [7701, 1.4798357486724854], [7354, 1.487053632736206], [7965, 1.4934918880462646], [7747, 1.494695782661438], [9535, 1.4956836700439453]]",9014
video8804,two men are in the classroom and having conversation,"[[7843, 1.4406156539916992]]","[[7843, 1.4406156539916992], [9775, 1.4502320289611816], [8922, 1.457326889038086], [9811, 1.4594883918762207], [9908, 1.4654556512832642]]","[[7843, 1.4406156539916992], [9775, 1.4502320289611816], [8922, 1.457326889038086], [9811, 1.4594883918762207], [9908, 1.4654556512832642], [8472, 1.4672547578811646], [9324, 1.4672629833221436], [9326, 1.468827724456787], [9474, 1.4783676862716675], [9777, 1.4790961742401123]]","[[7843, 1.4406156539916992], [9775, 1.4502320289611816], [8922, 1.457326889038086], [9811, 1.4594883918762207], [9908, 1.4654556512832642], [8472, 1.4672547578811646], [9324, 1.4672629833221436], [9326, 1.468827724456787], [9474, 1.4783676862716675], [9777, 1.4790961742401123], [7171, 1.4798295497894287], [7158, 1.4815049171447754], [9350, 1.4827375411987305], [8822, 1.4838335514068604], [8817, 1.4873396158218384]]",8804
video7561,playing with toy kitchen accessories,"[[7561, 1.3535001277923584]]","[[7561, 1.3535001277923584], [8774, 1.413212537765503], [8869, 1.4278442859649658], [7768, 1.4399739503860474], [7173, 1.477921485900879]]","[[7561, 1.3535001277923584], [8774, 1.413212537765503], [8869, 1.4278442859649658], [7768, 1.4399739503860474], [7173, 1.477921485900879], [9731, 1.4878501892089844], [9229, 1.4911799430847168], [7565, 1.4947419166564941], [7363, 1.4977564811706543], [8686, 1.498060703277588]]","[[7561, 1.3535001277923584], [8774, 1.413212537765503], [8869, 1.4278442859649658], [7768, 1.4399739503860474], [7173, 1.477921485900879], [9731, 1.4878501892089844], [9229, 1.4911799430847168], [7565, 1.4947419166564941], [7363, 1.4977564811706543], [8686, 1.498060703277588], [7939, 1.499138593673706], [8129, 1.499730110168457], [9349, 1.5009135007858276], [9256, 1.5020661354064941], [7438, 1.5040767192840576]]",7561
video8129,behind the scenes in a professional kitchen as the chefs work and the waiters run food can be a very noisy experience,"[[8129, 1.3461045026779175]]","[[8129, 1.3461045026779175], [9752, 1.438962697982788], [8325, 1.444295883178711], [9693, 1.450929880142212], [9687, 1.4511897563934326]]","[[8129, 1.3461045026779175], [9752, 1.438962697982788], [8325, 1.444295883178711], [9693, 1.450929880142212], [9687, 1.4511897563934326], [9579, 1.4595954418182373], [9356, 1.4617300033569336], [7820, 1.4629075527191162], [9735, 1.4795641899108887], [8834, 1.4828053712844849]]","[[8129, 1.3461045026779175], [9752, 1.438962697982788], [8325, 1.444295883178711], [9693, 1.450929880142212], [9687, 1.4511897563934326], [9579, 1.4595954418182373], [9356, 1.4617300033569336], [7820, 1.4629075527191162], [9735, 1.4795641899108887], [8834, 1.4828053712844849], [7559, 1.4833340644836426], [9335, 1.4886369705200195], [7415, 1.4891718626022339], [7695, 1.4901829957962036], [8479, 1.4911696910858154]]",8129
video8027,a video game is played,"[[9010, 1.4531712532043457]]","[[9010, 1.4531712532043457], [9909, 1.4549663066864014], [8626, 1.4655256271362305], [7787, 1.4714524745941162], [8256, 1.4736406803131104]]","[[9010, 1.4531712532043457], [9909, 1.4549663066864014], [8626, 1.4655256271362305], [7787, 1.4714524745941162], [8256, 1.4736406803131104], [7780, 1.4746716022491455], [8788, 1.477341651916504], [7798, 1.4800968170166016], [9518, 1.4807664155960083], [8689, 1.482074499130249]]","[[9010, 1.4531712532043457], [9909, 1.4549663066864014], [8626, 1.4655256271362305], [7787, 1.4714524745941162], [8256, 1.4736406803131104], [7780, 1.4746716022491455], [8788, 1.477341651916504], [7798, 1.4800968170166016], [9518, 1.4807664155960083], [8689, 1.482074499130249], [9350, 1.483856201171875], [9695, 1.4844465255737305], [7757, 1.4849517345428467], [7203, 1.485772728919983], [8313, 1.4858494997024536]]",8027
video7772,a gospel band playing,"[[7772, 1.3629648685455322]]","[[7772, 1.3629648685455322], [8336, 1.3932721614837646], [8441, 1.4241039752960205], [8926, 1.4313318729400635], [8416, 1.4356112480163574]]","[[7772, 1.3629648685455322], [8336, 1.3932721614837646], [8441, 1.4241039752960205], [8926, 1.4313318729400635], [8416, 1.4356112480163574], [8466, 1.4403847455978394], [7596, 1.455085039138794], [8324, 1.4617762565612793], [8818, 1.4624912738800049], [8445, 1.4807040691375732]]","[[7772, 1.3629648685455322], [8336, 1.3932721614837646], [8441, 1.4241039752960205], [8926, 1.4313318729400635], [8416, 1.4356112480163574], [8466, 1.4403847455978394], [7596, 1.455085039138794], [8324, 1.4617762565612793], [8818, 1.4624912738800049], [8445, 1.4807040691375732], [8781, 1.4853463172912598], [8014, 1.4900705814361572], [8474, 1.496984839439392], [9589, 1.4986591339111328], [9600, 1.5007251501083374]]",7772
video8344,a man is driving a car through the countryside,"[[9800, 1.376121997833252]]","[[9800, 1.376121997833252], [9806, 1.37742280960083], [8089, 1.3862833976745605], [7354, 1.3944118022918701], [9622, 1.3949127197265625]]","[[9800, 1.376121997833252], [9806, 1.37742280960083], [8089, 1.3862833976745605], [7354, 1.3944118022918701], [9622, 1.3949127197265625], [7616, 1.3966119289398193], [9014, 1.4081065654754639], [9826, 1.4088464975357056], [7445, 1.4106215238571167], [9535, 1.4120234251022339]]","[[9800, 1.376121997833252], [9806, 1.37742280960083], [8089, 1.3862833976745605], [7354, 1.3944118022918701], [9622, 1.3949127197265625], [7616, 1.3966119289398193], [9014, 1.4081065654754639], [9826, 1.4088464975357056], [7445, 1.4106215238571167], [9535, 1.4120234251022339], [9325, 1.419370174407959], [7649, 1.4305832386016846], [7765, 1.4326627254486084], [8044, 1.4333018064498901], [9239, 1.4351332187652588]]",8344
video8926,a man is playing a guitar with a band in a live concert,"[[8466, 1.4044818878173828]]","[[8466, 1.4044818878173828], [7596, 1.4228935241699219], [7961, 1.424985647201538], [8926, 1.4255225658416748], [9243, 1.4288281202316284]]","[[8466, 1.4044818878173828], [7596, 1.4228935241699219], [7961, 1.424985647201538], [8926, 1.4255225658416748], [9243, 1.4288281202316284], [8324, 1.448526382446289], [7227, 1.4497476816177368], [7419, 1.4543105363845825], [9872, 1.4645922183990479], [8925, 1.4647772312164307]]","[[8466, 1.4044818878173828], [7596, 1.4228935241699219], [7961, 1.424985647201538], [8926, 1.4255225658416748], [9243, 1.4288281202316284], [8324, 1.448526382446289], [7227, 1.4497476816177368], [7419, 1.4543105363845825], [9872, 1.4645922183990479], [8925, 1.4647772312164307], [7732, 1.4684250354766846], [9515, 1.4685356616973877], [8978, 1.4722719192504883], [7976, 1.4798517227172852], [7461, 1.480191707611084]]",8926
video7166,a person is explaining something,"[[8301, 1.480224609375]]","[[8301, 1.480224609375], [7977, 1.4825069904327393], [7546, 1.4856395721435547], [9728, 1.4911906719207764], [7412, 1.4917535781860352]]","[[8301, 1.480224609375], [7977, 1.4825069904327393], [7546, 1.4856395721435547], [9728, 1.4911906719207764], [7412, 1.4917535781860352], [8688, 1.4930155277252197], [9474, 1.5010194778442383], [9806, 1.5022145509719849], [7724, 1.5054701566696167], [9829, 1.5069814920425415]]","[[8301, 1.480224609375], [7977, 1.4825069904327393], [7546, 1.4856395721435547], [9728, 1.4911906719207764], [7412, 1.4917535781860352], [8688, 1.4930155277252197], [9474, 1.5010194778442383], [9806, 1.5022145509719849], [7724, 1.5054701566696167], [9829, 1.5069814920425415], [7755, 1.5071114301681519], [8446, 1.507514238357544], [9350, 1.5084404945373535], [8601, 1.508571743965149], [8916, 1.5094698667526245]]",7166
video7374,video game clip showing here different charcters,"[[8256, 1.399293065071106]]","[[8256, 1.399293065071106], [7207, 1.4069664478302002], [9030, 1.408031702041626], [7467, 1.4097667932510376], [9813, 1.4118064641952515]]","[[8256, 1.399293065071106], [7207, 1.4069664478302002], [9030, 1.408031702041626], [7467, 1.4097667932510376], [9813, 1.4118064641952515], [8116, 1.4171749353408813], [8674, 1.4191241264343262], [9805, 1.4206888675689697], [8903, 1.4223308563232422], [8689, 1.4233671426773071]]","[[8256, 1.399293065071106], [7207, 1.4069664478302002], [9030, 1.408031702041626], [7467, 1.4097667932510376], [9813, 1.4118064641952515], [8116, 1.4171749353408813], [8674, 1.4191241264343262], [9805, 1.4206888675689697], [8903, 1.4223308563232422], [8689, 1.4233671426773071], [8663, 1.4280279874801636], [9620, 1.431302547454834], [7035, 1.4313116073608398], [7693, 1.431678295135498], [8578, 1.4319039583206177]]",7374
video8257,a man is discussing some functions for a science expirement,"[[8301, 1.4744625091552734]]","[[8301, 1.4744625091552734], [9474, 1.4795724153518677], [9236, 1.481225848197937], [7610, 1.4823521375656128], [9549, 1.4870986938476562]]","[[8301, 1.4744625091552734], [9474, 1.4795724153518677], [9236, 1.481225848197937], [7610, 1.4823521375656128], [9549, 1.4870986938476562], [7724, 1.4872407913208008], [7546, 1.4873335361480713], [8331, 1.4878106117248535], [8804, 1.490230679512024], [9117, 1.492117166519165]]","[[8301, 1.4744625091552734], [9474, 1.4795724153518677], [9236, 1.481225848197937], [7610, 1.4823521375656128], [9549, 1.4870986938476562], [7724, 1.4872407913208008], [7546, 1.4873335361480713], [8331, 1.4878106117248535], [8804, 1.490230679512024], [9117, 1.492117166519165], [7203, 1.4938604831695557], [9728, 1.4945164918899536], [7412, 1.4948155879974365], [7977, 1.495875358581543], [7593, 1.498256802558899]]",8257
