video_id,sentence,ground_truth,top1,top5,top10,top10_raw_res
2338,a add to subscribe to a page,2338,"[[2338, 1.3907904624938965]]","[[2338, 1.3907904624938965], [6107, 1.3991011381149292], [941, 1.4091674089431763], [190, 1.4157850742340088], [3884, 1.4214227199554443]]","[[2338, 1.3907904624938965], [6107, 1.3991011381149292], [941, 1.4091674089431763], [190, 1.4157850742340088], [3884, 1.4214227199554443], [3730, 1.4317386150360107], [2741, 1.4382750988006592], [1709, 1.4396026134490967], [581, 1.4411731958389282], [5439, 1.4480832815170288]]","[[2338, 1.3907904624938965], [6107, 1.3991011381149292], [941, 1.4091674089431763], [190, 1.4157850742340088], [3884, 1.4214227199554443], [3730, 1.4317386150360107], [2741, 1.4382750988006592], [1709, 1.4396026134490967], [581, 1.4411731958389282], [5439, 1.4480832815170288]]"
2338,a bunch of flowers,2338,"[[992, 1.4878151416778564]]","[[992, 1.4878151416778564], [8906, 1.4901347160339355], [3663, 1.4985718727111816], [7822, 1.515043020248413], [2701, 1.5249249935150146]]","[[992, 1.4878151416778564], [8906, 1.4901347160339355], [3663, 1.4985718727111816], [7822, 1.515043020248413], [2701, 1.5249249935150146], [6214, 1.5256009101867676], [4405, 1.528625249862671], [3551, 1.5315711498260498], [4242, 1.533731460571289], [7042, 1.5464272499084473]]","[[992, 1.4878151416778564], [8906, 1.4901347160339355], [3663, 1.4985718727111816], [7822, 1.515043020248413], [2701, 1.5249249935150146], [6214, 1.5256009101867676], [4405, 1.528625249862671], [3551, 1.5315711498260498], [4242, 1.533731460571289], [7042, 1.5464272499084473]]"
2338,a person is explaining something,2338,"[[4242, 1.492103934288025]]","[[4242, 1.492103934288025], [6415, 1.5018973350524902], [8060, 1.5108928680419922], [5002, 1.51104736328125], [5671, 1.5171959400177002]]","[[4242, 1.492103934288025], [6415, 1.5018973350524902], [8060, 1.5108928680419922], [5002, 1.51104736328125], [5671, 1.5171959400177002], [878, 1.5178008079528809], [2298, 1.5225056409835815], [8386, 1.524167776107788], [6104, 1.5245473384857178], [8416, 1.5246002674102783]]","[[4242, 1.492103934288025], [6415, 1.5018973350524902], [8060, 1.5108928680419922], [5002, 1.51104736328125], [5671, 1.5171959400177002], [878, 1.5178008079528809], [2298, 1.5225056409835815], [8386, 1.524167776107788], [6104, 1.5245473384857178], [8416, 1.5246002674102783]]"
2338,a video telling people to subscribe to a channel,2338,"[[6107, 1.3394248485565186]]","[[6107, 1.3394248485565186], [8690, 1.3724539279937744], [3884, 1.3787537813186646], [190, 1.3806312084197998], [5439, 1.3839678764343262]]","[[6107, 1.3394248485565186], [8690, 1.3724539279937744], [3884, 1.3787537813186646], [190, 1.3806312084197998], [5439, 1.3839678764343262], [9900, 1.4177229404449463], [2338, 1.4189350605010986], [3730, 1.419801950454712], [941, 1.422156572341919], [1314, 1.4226106405258179]]","[[6107, 1.3394248485565186], [8690, 1.3724539279937744], [3884, 1.3787537813186646], [190, 1.3806312084197998], [5439, 1.3839678764343262], [9900, 1.4177229404449463], [2338, 1.4189350605010986], [3730, 1.419801950454712], [941, 1.422156572341919], [1314, 1.4226106405258179]]"
2338,a womans contact information is displayed,2338,"[[298, 1.407301664352417]]","[[298, 1.407301664352417], [2158, 1.4256675243377686], [2338, 1.439719796180725], [391, 1.445605754852295], [8909, 1.4504294395446777]]","[[298, 1.407301664352417], [2158, 1.4256675243377686], [2338, 1.439719796180725], [391, 1.445605754852295], [8909, 1.4504294395446777], [941, 1.4592270851135254], [6942, 1.4642934799194336], [9900, 1.465710163116455], [9607, 1.4682316780090332], [284, 1.4708194732666016]]","[[298, 1.407301664352417], [2158, 1.4256675243377686], [2338, 1.439719796180725], [391, 1.445605754852295], [8909, 1.4504294395446777], [941, 1.4592270851135254], [6942, 1.4642934799194336], [9900, 1.465710163116455], [9607, 1.4682316780090332], [284, 1.4708194732666016]]"
2338,amanda s contact info is listed,2338,"[[2338, 1.4008980989456177]]","[[2338, 1.4008980989456177], [298, 1.4050089120864868], [391, 1.428410291671753], [3068, 1.4758394956588745], [941, 1.4758951663970947]]","[[2338, 1.4008980989456177], [298, 1.4050089120864868], [391, 1.428410291671753], [3068, 1.4758394956588745], [941, 1.4758951663970947], [6942, 1.47954523563385], [2759, 1.4892728328704834], [4225, 1.4994573593139648], [8909, 1.4998903274536133], [1771, 1.5026018619537354]]","[[2338, 1.4008980989456177], [298, 1.4050089120864868], [391, 1.428410291671753], [3068, 1.4758394956588745], [941, 1.4758951663970947], [6942, 1.47954523563385], [2759, 1.4892728328704834], [4225, 1.4994573593139648], [8909, 1.4998903274536133], [1771, 1.5026018619537354]]"
2338,an advertisment to subscribe,2338,"[[6107, 1.3831168413162231]]","[[6107, 1.3831168413162231], [2338, 1.3837316036224365], [3884, 1.4004077911376953], [190, 1.4019908905029297], [8690, 1.407410979270935]]","[[6107, 1.3831168413162231], [2338, 1.3837316036224365], [3884, 1.4004077911376953], [190, 1.4019908905029297], [8690, 1.407410979270935], [3730, 1.409988284111023], [1709, 1.410719394683838], [941, 1.4157884120941162], [5439, 1.4294764995574951], [6605, 1.4339295625686646]]","[[6107, 1.3831168413162231], [2338, 1.3837316036224365], [3884, 1.4004077911376953], [190, 1.4019908905029297], [8690, 1.407410979270935], [3730, 1.409988284111023], [1709, 1.410719394683838], [941, 1.4157884120941162], [5439, 1.4294764995574951], [6605, 1.4339295625686646]]"
2338,an animation shows some flowers blooming,2338,"[[3848, 1.4088265895843506]]","[[3848, 1.4088265895843506], [4600, 1.4100122451782227], [6519, 1.4213998317718506], [6827, 1.4546411037445068], [449, 1.4546849727630615]]","[[3848, 1.4088265895843506], [4600, 1.4100122451782227], [6519, 1.4213998317718506], [6827, 1.4546411037445068], [449, 1.4546849727630615], [3565, 1.455111026763916], [7864, 1.4751908779144287], [4908, 1.4758718013763428], [2201, 1.480355978012085], [3719, 1.4804089069366455]]","[[3848, 1.4088265895843506], [4600, 1.4100122451782227], [6519, 1.4213998317718506], [6827, 1.4546411037445068], [449, 1.4546849727630615], [3565, 1.455111026763916], [7864, 1.4751908779144287], [4908, 1.4758718013763428], [2201, 1.480355978012085], [3719, 1.4804089069366455]]"
2338,contact details are displayed for subscription,2338,"[[941, 1.371130108833313]]","[[941, 1.371130108833313], [2338, 1.3871734142303467], [3884, 1.3945934772491455], [6107, 1.4002549648284912], [2158, 1.428634762763977]]","[[941, 1.371130108833313], [2338, 1.3871734142303467], [3884, 1.3945934772491455], [6107, 1.4002549648284912], [2158, 1.428634762763977], [8690, 1.4394183158874512], [3730, 1.441075325012207], [581, 1.4418272972106934], [298, 1.442552924156189], [190, 1.4444552659988403]]","[[941, 1.371130108833313], [2338, 1.3871734142303467], [3884, 1.3945934772491455], [6107, 1.4002549648284912], [2158, 1.428634762763977], [8690, 1.4394183158874512], [3730, 1.441075325012207], [581, 1.4418272972106934], [298, 1.442552924156189], [190, 1.4444552659988403]]"
2338,contact information is shown,2338,"[[2158, 1.422587275505066]]","[[2158, 1.422587275505066], [298, 1.4275771379470825], [941, 1.4380805492401123], [8909, 1.4384806156158447], [2338, 1.444576382637024]]","[[2158, 1.422587275505066], [298, 1.4275771379470825], [941, 1.4380805492401123], [8909, 1.4384806156158447], [2338, 1.444576382637024], [6942, 1.4518101215362549], [284, 1.4613494873046875], [9900, 1.4671447277069092], [9607, 1.4704701900482178], [2759, 1.472056269645691]]","[[2158, 1.422587275505066], [298, 1.4275771379470825], [941, 1.4380805492401123], [8909, 1.4384806156158447], [2338, 1.444576382637024], [6942, 1.4518101215362549], [284, 1.4613494873046875], [9900, 1.4671447277069092], [9607, 1.4704701900482178], [2759, 1.472056269645691]]"
2338,flowers are blowing in the wind,2338,"[[7914, 1.458882212638855]]","[[7914, 1.458882212638855], [228, 1.4710667133331299], [6149, 1.480757236480713], [7314, 1.4847016334533691], [8118, 1.4953346252441406]]","[[7914, 1.458882212638855], [228, 1.4710667133331299], [6149, 1.480757236480713], [7314, 1.4847016334533691], [8118, 1.4953346252441406], [9485, 1.498091220855713], [992, 1.4997862577438354], [5234, 1.502782940864563], [8906, 1.5028787851333618], [2701, 1.5037543773651123]]","[[7914, 1.458882212638855], [228, 1.4710667133331299], [6149, 1.480757236480713], [7314, 1.4847016334533691], [8118, 1.4953346252441406], [9485, 1.498091220855713], [992, 1.4997862577438354], [5234, 1.502782940864563], [8906, 1.5028787851333618], [2701, 1.5037543773651123]]"
2338,flowers growing in a field,2338,"[[7750, 1.473339319229126]]","[[7750, 1.473339319229126], [5489, 1.4875972270965576], [2701, 1.4915575981140137], [2713, 1.4942874908447266], [9912, 1.506108283996582]]","[[7750, 1.473339319229126], [5489, 1.4875972270965576], [2701, 1.4915575981140137], [2713, 1.4942874908447266], [9912, 1.506108283996582], [6214, 1.506701946258545], [7822, 1.510748028755188], [8906, 1.5150139331817627], [3551, 1.527595043182373], [8270, 1.527621865272522]]","[[7750, 1.473339319229126], [5489, 1.4875972270965576], [2701, 1.4915575981140137], [2713, 1.4942874908447266], [9912, 1.506108283996582], [6214, 1.506701946258545], [7822, 1.510748028755188], [8906, 1.5150139331817627], [3551, 1.527595043182373], [8270, 1.527621865272522]]"
2338,flowers in a field going by,2338,"[[7750, 1.4794443845748901]]","[[7750, 1.4794443845748901], [2701, 1.4891184568405151], [5489, 1.5043549537658691], [8906, 1.5054244995117188], [7822, 1.5078012943267822]]","[[7750, 1.4794443845748901], [2701, 1.4891184568405151], [5489, 1.5043549537658691], [8906, 1.5054244995117188], [7822, 1.5078012943267822], [9912, 1.5166289806365967], [6214, 1.5250399112701416], [8118, 1.5308456420898438], [2713, 1.5321424007415771], [2355, 1.539908766746521]]","[[7750, 1.4794443845748901], [2701, 1.4891184568405151], [5489, 1.5043549537658691], [8906, 1.5054244995117188], [7822, 1.5078012943267822], [9912, 1.5166289806365967], [6214, 1.5250399112701416], [8118, 1.5308456420898438], [2713, 1.5321424007415771], [2355, 1.539908766746521]]"
2338,girl advertising on tv by giving her contact details,2338,"[[2338, 1.4178428649902344]]","[[2338, 1.4178428649902344], [9109, 1.427846074104309], [298, 1.4415581226348877], [9205, 1.4457895755767822], [8164, 1.4568736553192139]]","[[2338, 1.4178428649902344], [9109, 1.427846074104309], [298, 1.4415581226348877], [9205, 1.4457895755767822], [8164, 1.4568736553192139], [6723, 1.460675597190857], [537, 1.462475061416626], [2700, 1.4643996953964233], [5356, 1.4702684879302979], [3068, 1.4707691669464111]]","[[2338, 1.4178428649902344], [9109, 1.427846074104309], [298, 1.4415581226348877], [9205, 1.4457895755767822], [8164, 1.4568736553192139], [6723, 1.460675597190857], [537, 1.462475061416626], [2700, 1.4643996953964233], [5356, 1.4702684879302979], [3068, 1.4707691669464111]]"
2338,the words subscribe on top of a flower background,2338,"[[2338, 1.2346079349517822]]","[[2338, 1.2346079349517822], [6107, 1.3123793601989746], [2741, 1.3601595163345337], [8690, 1.382946252822876], [581, 1.3971880674362183]]","[[2338, 1.2346079349517822], [6107, 1.3123793601989746], [2741, 1.3601595163345337], [8690, 1.382946252822876], [581, 1.3971880674362183], [7229, 1.4172732830047607], [941, 1.4236595630645752], [3730, 1.4272654056549072], [298, 1.4298518896102905], [7508, 1.4319926500320435]]","[[2338, 1.2346079349517822], [6107, 1.3123793601989746], [2741, 1.3601595163345337], [8690, 1.382946252822876], [581, 1.3971880674362183], [7229, 1.4172732830047607], [941, 1.4236595630645752], [3730, 1.4272654056549072], [298, 1.4298518896102905], [7508, 1.4319926500320435]]"
2338,this is an advertisement,2338,"[[9607, 1.4300549030303955]]","[[9607, 1.4300549030303955], [1746, 1.4508330821990967], [8214, 1.452046275138855], [4636, 1.452296495437622], [8681, 1.4535937309265137]]","[[9607, 1.4300549030303955], [1746, 1.4508330821990967], [8214, 1.452046275138855], [4636, 1.452296495437622], [8681, 1.4535937309265137], [5396, 1.4559780359268188], [5502, 1.457524061203003], [8485, 1.4575533866882324], [284, 1.4610114097595215], [476, 1.4649381637573242]]","[[9607, 1.4300549030303955], [1746, 1.4508330821990967], [8214, 1.452046275138855], [4636, 1.452296495437622], [8681, 1.4535937309265137], [5396, 1.4559780359268188], [5502, 1.457524061203003], [8485, 1.4575533866882324], [284, 1.4610114097595215], [476, 1.4649381637573242]]"
2338,a video telling people to subscribe to a channel,2338,"[[6107, 1.3394248485565186]]","[[6107, 1.3394248485565186], [8690, 1.3724539279937744], [3884, 1.3787537813186646], [190, 1.3806312084197998], [5439, 1.3839678764343262]]","[[6107, 1.3394248485565186], [8690, 1.3724539279937744], [3884, 1.3787537813186646], [190, 1.3806312084197998], [5439, 1.3839678764343262], [9900, 1.4177229404449463], [2338, 1.4189350605010986], [3730, 1.419801950454712], [941, 1.422156572341919], [1314, 1.4226106405258179]]","[[6107, 1.3394248485565186], [8690, 1.3724539279937744], [3884, 1.3787537813186646], [190, 1.3806312084197998], [5439, 1.3839678764343262], [9900, 1.4177229404449463], [2338, 1.4189350605010986], [3730, 1.419801950454712], [941, 1.422156572341919], [1314, 1.4226106405258179]]"
2338,an advertisment to subscribe,2338,"[[6107, 1.3831168413162231]]","[[6107, 1.3831168413162231], [2338, 1.3837316036224365], [3884, 1.4004077911376953], [190, 1.4019908905029297], [8690, 1.407410979270935]]","[[6107, 1.3831168413162231], [2338, 1.3837316036224365], [3884, 1.4004077911376953], [190, 1.4019908905029297], [8690, 1.407410979270935], [3730, 1.409988284111023], [1709, 1.410719394683838], [941, 1.4157884120941162], [5439, 1.4294764995574951], [6605, 1.4339295625686646]]","[[6107, 1.3831168413162231], [2338, 1.3837316036224365], [3884, 1.4004077911376953], [190, 1.4019908905029297], [8690, 1.407410979270935], [3730, 1.409988284111023], [1709, 1.410719394683838], [941, 1.4157884120941162], [5439, 1.4294764995574951], [6605, 1.4339295625686646]]"
2338,the words subscribe on top of a flower background,2338,"[[2338, 1.2346079349517822]]","[[2338, 1.2346079349517822], [6107, 1.3123793601989746], [2741, 1.3601595163345337], [8690, 1.382946252822876], [581, 1.3971880674362183]]","[[2338, 1.2346079349517822], [6107, 1.3123793601989746], [2741, 1.3601595163345337], [8690, 1.382946252822876], [581, 1.3971880674362183], [7229, 1.4172732830047607], [941, 1.4236595630645752], [3730, 1.4272654056549072], [298, 1.4298518896102905], [7508, 1.4319926500320435]]","[[2338, 1.2346079349517822], [6107, 1.3123793601989746], [2741, 1.3601595163345337], [8690, 1.382946252822876], [581, 1.3971880674362183], [7229, 1.4172732830047607], [941, 1.4236595630645752], [3730, 1.4272654056549072], [298, 1.4298518896102905], [7508, 1.4319926500320435]]"
2338,a add to subscribe to a page,2338,"[[2338, 1.3907904624938965]]","[[2338, 1.3907904624938965], [6107, 1.3991011381149292], [941, 1.4091674089431763], [190, 1.4157850742340088], [3884, 1.4214227199554443]]","[[2338, 1.3907904624938965], [6107, 1.3991011381149292], [941, 1.4091674089431763], [190, 1.4157850742340088], [3884, 1.4214227199554443], [3730, 1.4317386150360107], [2741, 1.4382750988006592], [1709, 1.4396026134490967], [581, 1.4411731958389282], [5439, 1.4480832815170288]]","[[2338, 1.3907904624938965], [6107, 1.3991011381149292], [941, 1.4091674089431763], [190, 1.4157850742340088], [3884, 1.4214227199554443], [3730, 1.4317386150360107], [2741, 1.4382750988006592], [1709, 1.4396026134490967], [581, 1.4411731958389282], [5439, 1.4480832815170288]]"
2911,a 3d game play scene,2911,"[[6491, 1.4680743217468262]]","[[6491, 1.4680743217468262], [9597, 1.4704060554504395], [6580, 1.4713332653045654], [8972, 1.4718847274780273], [3232, 1.473280668258667]]","[[6491, 1.4680743217468262], [9597, 1.4704060554504395], [6580, 1.4713332653045654], [8972, 1.4718847274780273], [3232, 1.473280668258667], [9805, 1.4737839698791504], [8898, 1.4747543334960938], [2131, 1.4762012958526611], [8876, 1.4766709804534912], [9795, 1.479381799697876]]","[[6491, 1.4680743217468262], [9597, 1.4704060554504395], [6580, 1.4713332653045654], [8972, 1.4718847274780273], [3232, 1.473280668258667], [9805, 1.4737839698791504], [8898, 1.4747543334960938], [2131, 1.4762012958526611], [8876, 1.4766709804534912], [9795, 1.479381799697876]]"
2911,a game of some sort is being played,2911,"[[5569, 1.459838628768921]]","[[5569, 1.459838628768921], [4272, 1.4620554447174072], [7374, 1.4649240970611572], [4448, 1.4708454608917236], [8116, 1.4723589420318604]]","[[5569, 1.459838628768921], [4272, 1.4620554447174072], [7374, 1.4649240970611572], [4448, 1.4708454608917236], [8116, 1.4723589420318604], [607, 1.4739681482315063], [2762, 1.475180745124817], [9887, 1.475468397140503], [5332, 1.4792877435684204], [553, 1.479861855506897]]","[[5569, 1.459838628768921], [4272, 1.4620554447174072], [7374, 1.4649240970611572], [4448, 1.4708454608917236], [8116, 1.4723589420318604], [607, 1.4739681482315063], [2762, 1.475180745124817], [9887, 1.475468397140503], [5332, 1.4792877435684204], [553, 1.479861855506897]]"
2911,a person playing pokemon,2911,"[[2063, 1.395723819732666]]","[[2063, 1.395723819732666], [262, 1.3975390195846558], [1809, 1.3986444473266602], [9046, 1.4013352394104004], [8998, 1.4016836881637573]]","[[2063, 1.395723819732666], [262, 1.3975390195846558], [1809, 1.3986444473266602], [9046, 1.4013352394104004], [8998, 1.4016836881637573], [3863, 1.4028701782226562], [8224, 1.4028831720352173], [6971, 1.4067165851593018], [1525, 1.4070169925689697], [3121, 1.409476637840271]]","[[2063, 1.395723819732666], [262, 1.3975390195846558], [1809, 1.3986444473266602], [9046, 1.4013352394104004], [8998, 1.4016836881637573], [3863, 1.4028701782226562], [8224, 1.4028831720352173], [6971, 1.4067165851593018], [1525, 1.4070169925689697], [3121, 1.409476637840271]]"
